티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,시장,업종,주요제품
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4730.0,236325.0,1116650165.0,-1.46,54916445.0,4.92,51412.0,242358336.0,-26867.0,-127840582.0,-22924.0,-106745879.0,-95.0,-459795.0,-1218.0,-5694345.0,0.0,0.0,0.0,0.0,-21606.0,-100568262.0,-5.0,-23477.0,1103.0,5145710.0,-2724.0,-12917585.0,0.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7800.0,9140.0,71314150.0,-1.89,3463540.0,4.86,1853.0,14402250.0,-1050.0,-8127730.0,66.0,500640.0,66.0,500640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-810.0,-6309960.0,-59.0,-465200.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4660.0,265116.0,1228567010.0,1.19,241241165.0,19.64,-58566.0,-271221910.0,41484.0,193198305.0,-5368.0,-24918520.0,-207.0,-900855.0,-51.0,-239015.0,-3789.0,-17631540.0,0.0,0.0,0.0,0.0,-1321.0,-6147110.0,26162.0,119887145.0,-3712.0,-16945020.0,0.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,129400.0,46258.0,5992382850.0,-0.77,1333104600.0,18.97,914.0,99897300.0,5253.0,693791300.0,-5992.0,-770924000.0,1561.0,201962150.0,-412.0,-53415550.0,-4815.0,-622634200.0,0.0,0.0,4612.0,599657300.0,-6938.0,-896493700.0,4.0,503600.0,-179.0,-23268200.0,0.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17670.0,739617.0,13048949570.0,1.14,1254397760.0,8.52,-63523.0,-1122438990.0,-183581.0,-3244634545.0,249185.0,4403706975.0,155113.0,2740022225.0,-11950.0,-211470725.0,35103.0,620417215.0,137.0,2420490.0,-21907.0,-383688070.0,94310.0,1664685415.0,-1862.0,-32816720.0,-219.0,-3816720.0,0.0,0.0,0.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",42200.0,2429.0,102821250.0,-2.76,12008650.0,8.09,1486.0,62922050.0,-1186.0,-50247000.0,-29.0,-1238050.0,-26.0,-1113450.0,-1.0,-42000.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-82600.0,-171.0,-7157250.0,-100.0,-4279750.0,0.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,30150.0,410.0,12431350.0,-1.79,511950.0,4.12,74.0,2223000.0,-69.0,-2073750.0,0.0,950.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-150200.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,172900.0,142219.0,24796912350.0,-1.14,2338326100.0,7.42,19898.0,3426328850.0,33594.0,5854355800.0,-53873.0,-9348014500.0,-2585.0,-438293900.0,-2054.0,-355414050.0,-52535.0,-9138800800.0,0.0,0.0,4943.0,865068750.0,-76.0,-8053100.0,322.0,56996150.0,59.0,10333700.0,0.0,0.0,0.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4660.0,750859.0,3492102299.0,-1.89,943269322.0,27.01,380252.0,1769793726.0,-307794.0,-1432721145.0,-79913.0,-371990946.0,-5794.0,-27104221.0,-112.0,-521948.0,340.0,1584400.0,0.0,0.0,0.0,0.0,-74347.0,-345949177.0,917.0,4265700.0,6538.0,30652665.0,0.0,0.0,0.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,153600.0,7971.0,1226048100.0,-1.48,31771900.0,2.59,1621.0,247601850.0,-226.0,-36225000.0,-1415.0,-214242650.0,847.0,130826000.0,-9.0,-1373250.0,-2253.0,-343695400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2865800.0,0.0,0.0,0.0
