티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4595,138420,633561142,1.43,2786785,0.44,-35237.0,-161577188.0,56063.0,256862253.0,-19326.0,-88422615.0,-248.0,-1139560.0,-58.0,-265060.0,-18672.0,-85418935.0,0.0,0.0,0.0,0.0,-348.0,-1599060.0,-1500.0,-6862975.0,0.0,525.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7840,24798,193378085,2.89,729290,0.38,-8315.0,-64815990.0,6444.0,50272800.0,1161.0,8994380.0,1161.0,8994380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,5566220.0,-2.0,-17410.0
027410,BGF,유가,기타 금융업,지주회사,3935,186174,728195053,2.61,7270095,1.0,-93421.0,-365220693.0,85638.0,334989977.0,7867.0,30556706.0,-2623.0,-10606220.0,0.0,0.0,-611.0,-2404285.0,-502.0,-1968760.0,12338.0,48428196.0,-735.0,-2892225.0,-10.0,-39250.0,-74.0,-286740.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,117800,71627,8388100550,2.97,1001188200,10.68,-22255.0,-2603066900.0,28322.0,3314523700.0,-5526.0,-648558200.0,-2923.0,-343084150.0,443.0,51856950.0,-1542.0,-180527500.0,333.0,39030500.0,-1001.0,-117755300.0,-896.0,-105111500.0,-541.0,-62898600.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,15350,1120000,17073786900,3.72,1812963840,9.32,-513950.0,-7842569610.0,345568.0,5252630220.0,175832.0,2703968170.0,27970.0,433638620.0,45677.0,701872975.0,-34671.0,-529826000.0,0.0,0.0,135653.0,2078619740.0,-17511.0,-265790745.0,-6900.0,-105648560.0,-550.0,-8380220.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",43000,2200,94290450,0.47,0,0.0,-369.0,-15779100.0,242.0,10324950.0,130.0,5584200.0,202.0,8678850.0,0.0,0.0,-52.0,-2234650.0,0.0,0.0,0.0,0.0,-20.0,-860000.0,-2.0,-87350.0,-1.0,-42700.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,23550,1522,35600650,-0.21,746750,2.1,35.0,817350.0,-35.0,-817200.0,0.0,-150.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,189500,100250,18997459900,1.88,503736900,2.06,-27225.0,-5166188150.0,29262.0,5550655850.0,-2219.0,-418078400.0,-848.0,-157697650.0,-1864.0,-354306900.0,3828.0,724754250.0,-48.0,-9100050.0,-2832.0,-537376900.0,-455.0,-84345250.0,220.0,40858500.0,-38.0,-7247800.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",6030,340603,2060665765,0.67,79490060,3.86,-189634.0,-1147686460.0,153576.0,929233580.0,29190.0,176797020.0,16377.0,99066350.0,0.0,0.0,-1048.0,-6317130.0,0.0,0.0,1390.0,8416790.0,12471.0,75631010.0,0.0,0.0,6868.0,41655860.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,160400,14310,2295857900,1.58,10099000,0.44,-2181.0,-350361100.0,5905.0,947925300.0,-3723.0,-597405000.0,-1583.0,-253354300.0,-49.0,-7887900.0,876.0,141519900.0,0.0,0.0,0.0,0.0,-2967.0,-477682700.0,-1.0,-159200.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",96900,70429,6818421350,-0.51,937277500,11.84,4185.0,401688650.0,24022.0,2328158700.0,-28593.0,-2767160750.0,-894.0,-86219200.0,-505.0,-48888300.0,-16434.0,-1591098850.0,0.0,0.0,2326.0,225120500.0,-13086.0,-1266075200.0,337.0,32579900.0,49.0,4733500.0
