티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,시장,업종,주요제품
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5200.0,555990.0,2873577450.0,-3.88,719960.0,0.03,70425.0,359614015.0,-64547.0,-331702985.0,33330.0,174019070.0,-764.0,-3954380.0,-561.0,-2910830.0,-69.0,-356040.0,0.0,0.0,34724.0,181240320.0,0.0,0.0,-39255.0,-202171220.0,47.0,241120.0,0.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8830.0,26559.0,235803935.0,-0.45,9024680.0,3.83,7322.0,65164110.0,-7068.0,-62892060.0,-717.0,-6384530.0,-706.0,-6287590.0,0.0,0.0,-11.0,-96940.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,4130200.0,-2.0,-17720.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4310.0,102753.0,441767764.0,-0.35,4049970.0,0.92,-16956.0,-72725207.0,11271.0,48271050.0,5660.0,24346557.0,1028.0,4396530.0,0.0,0.0,-191.0,-822460.0,4840.0,20845824.0,0.0,0.0,-17.0,-73337.0,0.0,0.0,25.0,107600.0,0.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,137200.0,43892.0,6015313300.0,-0.58,236897000.0,3.74,-3049.0,-419067500.0,-1570.0,-214757200.0,4399.0,603913100.0,2547.0,349623300.0,106.0,14544950.0,1351.0,185223600.0,0.0,0.0,269.0,37042100.0,126.0,17478550.0,-1.0,-189400.0,221.0,30101000.0,0.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,21800.0,1342251.0,29265735321.0,-3.11,1488907400.0,4.1,-61312.0,-1332197825.0,10886.0,233662925.0,22555.0,502246775.0,189809.0,4148945100.0,-49187.0,-1072665825.0,-43434.0,-946383600.0,-3351.0,-73105600.0,-65117.0,-1419834650.0,-5049.0,-110357925.0,27690.0,592343725.0,181.0,3944400.0,0.0,0.0,0.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",56100.0,12995.0,714060700.0,-0.71,1846000.0,0.15,2125.0,117654800.0,-167.0,-9728900.0,-1958.0,-107914500.0,23.0,1267900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1981.0,-109182400.0,0.0,-11400.0,0.0,0.0,0.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,28450.0,4122.0,114641750.0,0.71,0.0,0.0,-505.0,-13699350.0,504.0,13671450.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27800.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,222000.0,101518.0,22398192000.0,0.0,360245000.0,1.44,-5961.0,-1324759750.0,19515.0,4293657750.0,-13453.0,-2945690250.0,6076.0,1354910250.0,-1251.0,-277940500.0,459.0,98660250.0,0.0,0.0,-1869.0,-422181500.0,-16868.0,-3699132750.0,-118.0,-26903000.0,17.0,3695250.0,0.0,0.0,0.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5890.0,434674.0,2566296795.0,-1.51,189021355.0,7.37,117860.0,693533315.0,-123613.0,-727442000.0,5591.0,32951095.0,2489.0,14570450.0,0.0,0.0,-21.0,-123690.0,0.0,0.0,3153.0,18680425.0,-30.0,-176090.0,760.0,4488800.0,-598.0,-3531210.0,0.0,0.0,0.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,183000.0,7094.0,1282079550.0,0.55,2913800.0,0.23,-3133.0,-567272150.0,1728.0,312248450.0,1421.0,257910000.0,1310.0,237580800.0,-23.0,-4196800.0,122.0,22331200.0,0.0,0.0,0.0,0.0,12.0,2194800.0,-16.0,-2886300.0,0.0,0.0,0.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",138800.0,51045.0,7070489000.0,0.29,732090400.0,8.45,-7414.0,-1025801300.0,7567.0,1048008300.0,-268.0,-38151200.0,3018.0,417934150.0,-1056.0,-146257900.0,826.0,114657650.0,0.0,0.0,942.0,130608800.0,-3998.0,-555092600.0,116.0,16086600.0,-1.0,-142400.0,0.0,0.0,0.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",3000.0,428235.0,1280929160.0,-0.66,642850.0,0.05,32927.0,98689135.0,-33831.0,-101391225.0,4.0,12000.0,4.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,2690090.0,0.0,0.0,0.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,15310.0,89.0,1364420.0,-0.33,0.0,0.0,30.0,459300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-459300.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,100100.0,3702.0,368079700.0,-0.4,0.0,0.0,391.0,38112100.0,-377.0,-36776500.0,-15.0,-1435300.0,-15.0,-1435300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99700.0,0.0,0.0,0.0,0.0,0.0
097950,CJ제일제당,유가,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",219500.0,53765.0,11786866000.0,-1.13,1825204250.0,9.84,20080.0,4393744250.0,-20396.0,-4469367000.0,-2172.0,-472357500.0,1510.0,334568750.0,-1245.0,-273136750.0,235.0,52327500.0,0.0,0.0,-2753.0,-603880750.0,81.0,17766250.0,2393.0,527235500.0,95.0,20744750.0,0.0,0.0,0.0
097955,CJ제일제당 우,KOSPI,기타/미분류,기타/미분류,141800.0,4663.0,660110250.0,-0.28,992600.0,0.15,557.0,78841500.0,-675.0,-95603100.0,-7.0,-975100.0,-7.0,-975000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,17595500.0,1.0,141200.0,0.0,0.0,0.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",5080.0,46813.0,237765090.0,0.0,9155190.0,3.85,602.0,3209550.0,-4000.0,-20533780.0,3296.0,16804970.0,-333.0,-1663010.0,0.0,0.0,-83.0,-421640.0,0.0,0.0,3712.0,18889620.0,0.0,0.0,98.0,498820.0,4.0,20440.0,0.0,0.0,0.0
000590,CS홀딩스,유가,기타 금융업,"브랜드 수익, 자회사 배당",90300.0,970.0,86674350.0,0.33,0.0,0.0,272.0,24302000.0,-272.0,-24297400.0,0.0,-5500.0,0.0,-5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0
012030,DB,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",2100.0,5397568.0,11546864183.0,-4.55,582852870.0,5.05,1052948.0,2270228789.0,-879812.0,-1901124604.0,-90451.0,-192700778.0,-120414.0,-255622580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29963.0,62921802.0,-83391.0,-178035300.0,706.0,1631893.0,0.0,0.0,0.0
