티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,488114800,204542470680.0,0.24,KOSPI
006840,0,13247561,0,97502048960.0,0.0,KOSPI
027410,0,95716791,0,401531938245.0,0.0,KOSPI
282330,11277,17283906,1637420400,2509623151200.0,0.07,KOSPI
138930,99527,310327033,1505843510,4695248009290.0,0.03,KOSPI
001460,6211,6246150,238502400,239852160000.0,0.1,KOSPI
001465,0,2153850,0,57077025000.0,0.0,KOSPI
001040,435028,29176998,60077366800,4029343423800.0,1.49,KOSPI
079160,2690732,165582596,14637582080,900769322240.0,1.63,KOSPI
00104K,0,4226512,0,549023908800.0,0.0,KOSPI
000120,35818,22812344,2765149600,1761112956800.0,0.16,KOSPI
011150,220761,35930773,451456245,73478430785.0,0.61,KOSPI
011155,0,200000,0,1608000000.0,0.0,KOSPI
001045,0,2260223,0,166804457400.0,0.0,KOSPI
097950,64166,15054186,11896376400,2791046084400.0,0.43,KOSPI
097955,951,1327433,119635800,166991071400.0,0.07,KOSPI
000480,0,46890490,0,220150850550.0,0.0,KOSPI
000590,0,1154482,0,79312913400.0,0.0,KOSPI
012030,604346,201173933,918605920,305784378160.0,0.3,KOSPI
005830,0,65500349,0,11580461703200.0,0.0,KOSPI
016610,17910,42446389,177667200,421068178880.0,0.04,KOSPI
000990,443676,43504588,45609892800,4472271646400.0,1.02,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,387783,20715621,9888466500,528248335500.0,1.87,KOSPI
015590,473079,53396308,770172612,86929189424.0,0.89,KOSPI
000210,12507,20955884,649113300,1087610379600.0,0.06,KOSPI
000215,0,1686115,0,40298148500.0,0.0,KOSPI
375500,647632,38693623,47795241600,2855589377400.0,1.67,KOSPI
37550L,0,2111951,0,103380001450.0,0.0,KOSPI
37550K,0,2113885,0,52952819250.0,0.0,KOSPI
007340,285465,58510865,16813888500,3446289948500.0,0.49,KOSPI
004840,0,19272364,0,86436552540.0,0.0,KOSPI
155660,0,16000000,0,76640000000.0,0.0,KOSPI
069730,0,14400000,0,85968000000.0,0.0,KOSPI
017860,202996,17759139,2525270240,220923689160.0,1.14,KOSPI
092780,0,13168460,0,47669825200.0,0.0,KOSPI
017940,0,6860000,0,613970000000.0,0.0,KOSPI
365550,4222498,246089000,13892018420,809632810000.0,1.72,KOSPI
383220,138242,38307075,9262214000,2566574025000.0,0.36,KOSPI
007700,0,39114367,0,584368642980.0,0.0,KOSPI
114090,130990,61855670,1231306000,581443298000.0,0.21,KOSPI
078930,45177,92895495,5285709000,10868772915000.0,0.05,KOSPI
006360,3724304,85581490,131654146400,3025305671500.0,4.35,KOSPI
001250,169728,82533764,470995200,229031195100.0,0.21,KOSPI
007070,203650,83607415,5641105000,2315925395500.0,0.24,KOSPI
078935,0,1779676,0,113187393600.0,0.0,KOSPI
499790,37682,19830841,1593948600,838844574300.0,0.19,KOSPI
012630,20687,59741721,461320100,1332240378300.0,0.03,KOSPI
039570,0,25957601,0,202469287800.0,0.0,KOSPI
089470,0,31900000,0,128876000000.0,0.0,KOSPI
267270,26824,47921897,3717806400,6641974924200.0,0.06,KOSPI
009540,203566,70773116,78576476000,27318422776000.0,0.29,KOSPI
267250,0,78993085,0,18602871517500.0,0.0,KOSPI
443060,105073,44833460,20678366400,8823224928000.0,0.23,KOSPI
071970,23120,33921495,1345584000,1974231009000.0,0.07,KOSPI
322000,200758,11200000,24753461400,1380960000000.0,1.79,KOSPI
267260,94650,36047135,76003950000,28945849405000.0,0.26,KOSPI
329180,2163132,104961225,1103197320000,53530224750000.0,2.06,KOSPI
097230,1494414,90295344,26750010600,1616286657600.0,1.66,KOSPI
014790,0,37858601,0,97485897575.0,0.0,KOSPI
003580,101764,50663505,168928240,84101418300.0,0.2,KOSPI
204320,300370,46957120,17151127000,2681251552000.0,0.64,KOSPI
060980,7248,9078847,297892800,373140611700.0,0.08,KOSPI
011200,6725419,943237970,142915153750,20043806862500.0,0.71,KOSPI
035000,0,16207644,0,112318972920.0,0.0,KOSPI
002460,0,10150000,0,119567000000.0,0.0,KOSPI
487570,20612,3725927,987314800,178471903300.0,0.55,KOSPI
298050,118299,4479948,21021732300,796086759600.0,2.64,KOSPI
015360,28518,27250000,409803660,391582500000.0,0.1,KOSPI
294870,42730,65907330,944333000,1456551993000.0,0.06,KOSPI
175330,1143364,186521824,32014192000,5222611072000.0,0.61,KOSPI
234080,43816,15834554,506951120,183205789780.0,0.28,KOSPI
001060,19920,23285930,574692000,671799080500.0,0.09,KOSPI
