티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,450318300,188704005030.0,0.24,KOSPI
006840,0,13247561,0,76305951360.0,0.0,KOSPI
027410,162195,95716791,641481225,378559908405.0,0.17,KOSPI
282330,68337,17283906,8166271500,2065426767000.0,0.4,KOSPI
138930,57285,310327033,1038577050,5626229108290.0,0.02,KOSPI
001460,6211,6246150,214590050,215804482500.0,0.1,KOSPI
001465,0,2153850,0,50077012500.0,0.0,KOSPI
001040,534341,29176998,87257885300,4764603773400.0,1.83,KOSPI
079160,2900071,165582471,12528306720,715316274720.0,1.75,KOSPI
00104K,991,4226512,155289700,662294430400.0,0.02,KOSPI
000120,44032,22812344,3350835200,1736019378400.0,0.19,KOSPI
011150,395624,35930773,776214288,70496176626.0,1.1,KOSPI
011155,0,200000,0,1584000000.0,0.0,KOSPI
001045,0,2260223,0,156633453900.0,0.0,KOSPI
097950,36767,15054186,7217362100,2955136711800.0,0.24,KOSPI
097955,0,1327433,0,160088419800.0,0.0,KOSPI
000480,0,46890490,0,233514640200.0,0.0,KOSPI
000590,0,1154482,0,81275532800.0,0.0,KOSPI
012030,1976529,201173933,3263249379,332138163383.0,0.98,KOSPI
005830,6578,65500349,957099000,9530300779500.0,0.01,KOSPI
016610,13013,42446389,121151030,395175881590.0,0.03,KOSPI
000990,386208,43504588,45109094400,5081335878400.0,0.89,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,302250,20715621,6755287500,462994129350.0,1.46,KOSPI
015590,543163,53396308,1078178555,105991671380.0,1.02,KOSPI
000210,12883,20955884,586176500,953492722000.0,0.06,KOSPI
000215,0,1686115,0,35239803500.0,0.0,KOSPI
375500,862158,38693623,55350543600,2484130596600.0,2.23,KOSPI
37550L,0,2111951,0,91869868500.0,0.0,KOSPI
37550K,0,2113885,0,46611164250.0,0.0,KOSPI
007340,326737,58510865,12366995450,2214636240250.0,0.56,KOSPI
004840,0,19272364,0,81136652440.0,0.0,KOSPI
155660,0,16000000,0,70960000000.0,0.0,KOSPI
069730,0,14400000,0,79776000000.0,0.0,KOSPI
017860,280964,17759139,3312565560,209380248810.0,1.58,KOSPI
092780,0,13168460,0,45628713900.0,0.0,KOSPI
017940,4837,6860000,392764400,557032000000.0,0.07,KOSPI
365550,3915452,246089000,13155918720,826859040000.0,1.59,KOSPI
383220,64994,38307075,5193020600,3060735292500.0,0.17,KOSPI
007700,0,39114367,0,610184125200.0,0.0,KOSPI
114090,177011,61855670,1840914400,643298968000.0,0.29,KOSPI
078930,0,92895495,0,7143663565500.0,0.0,KOSPI
006360,3080814,85581490,91346135100,2537491178500.0,3.6,KOSPI
001250,391880,82533764,1075710600,226555182180.0,0.47,KOSPI
007070,123905,83607415,3103820250,2094365745750.0,0.15,KOSPI
078935,0,1779676,0,95924536400.0,0.0,KOSPI
499790,4500,19830841,172350000,759521210300.0,0.02,KOSPI
012630,89635,59741721,1909225500,1272498657300.0,0.15,KOSPI
039570,0,25957601,0,195460735530.0,0.0,KOSPI
089470,0,31900000,0,122815000000.0,0.0,KOSPI
267270,14032,47921897,1707694400,5832094864900.0,0.03,KOSPI
