티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,468676600,196396974060.0,0.24,KOSPI
006840,0,13247561,0,102006219700.0,0.0,KOSPI
027410,31906,95716791,124911990,374731236765.0,0.03,KOSPI
282330,52804,17283906,7466485600,2443944308400.0,0.31,KOSPI
138930,100566,310327033,1439099460,4440779842230.0,0.03,KOSPI
001460,6211,6246150,229807000,231107550000.0,0.1,KOSPI
001465,0,2153850,0,57615487500.0,0.0,KOSPI
001040,430931,29176998,52271930300,3539169857400.0,1.48,KOSPI
079160,2656083,165582797,13546023300,844472264700.0,1.6,KOSPI
00104K,1946,4226512,228655000,496615160000.0,0.05,KOSPI
000120,38702,22812344,2840726800,1674426049600.0,0.17,KOSPI
011150,172893,35930773,348379395,72400507595.0,0.48,KOSPI
011155,0,200000,0,1378000000.0,0.0,KOSPI
001045,0,2260223,0,157537543100.0,0.0,KOSPI
097950,88233,15054186,16234872000,2769970224000.0,0.59,KOSPI
097955,2813,1327433,354719300,167389301300.0,0.21,KOSPI
000480,0,46890490,0,211007205000.0,0.0,KOSPI
000590,0,1154482,0,78042983200.0,0.0,KOSPI
012030,533698,201173933,778131684,293311594314.0,0.27,KOSPI
005830,0,65500349,0,11645962052200.0,0.0,KOSPI
016610,17912,42446389,165148640,391355706580.0,0.04,KOSPI
000990,421149,43504588,37777065300,3902361543600.0,0.97,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,400133,20715621,9583185350,496139122950.0,1.93,KOSPI
015590,457665,53396308,672767550,78492572760.0,0.86,KOSPI
000210,12747,20955884,595284900,978639782800.0,0.06,KOSPI
000215,0,1686115,0,39117868000.0,0.0,KOSPI
375500,627482,38693623,42794272400,2638905088600.0,1.62,KOSPI
37550L,0,2111951,0,97572136200.0,0.0,KOSPI
37550K,0,2113885,0,52212959500.0,0.0,KOSPI
007340,218275,58510865,9647755000,2586180233000.0,0.37,KOSPI
004840,0,19272364,0,81811185180.0,0.0,KOSPI
155660,0,16000000,0,70080000000.0,0.0,KOSPI
069730,0,14400000,0,78480000000.0,0.0,KOSPI
017860,202278,17759139,2241240240,196771260120.0,1.14,KOSPI
092780,0,13168460,0,44970290900.0,0.0,KOSPI
017940,0,6860000,0,633864000000.0,0.0,KOSPI
365550,4265248,246089000,12731765280,734575665000.0,1.73,KOSPI
383220,133538,38307075,8306063600,2382700065000.0,0.35,KOSPI
007700,0,39114367,0,547209994330.0,0.0,KOSPI
114090,190909,61855670,1729635540,560412370200.0,0.31,KOSPI
078930,14431,92895495,1676882200,10794456519000.0,0.02,KOSPI
006360,3138587,85581490,104358017750,2845584542500.0,3.67,KOSPI
001250,201224,82533764,523182400,214587786400.0,0.24,KOSPI
007070,195487,83607415,5043564600,2157071307000.0,0.23,KOSPI
078935,0,1779676,0,112831458400.0,0.0,KOSPI
499790,44372,19830841,1766005600,789267471800.0,0.22,KOSPI
012630,19812,59741721,419023800,1263537399150.0,0.03,KOSPI
039570,0,25957601,0,197537343610.0,0.0,KOSPI
089470,0,31900000,0,121220000000.0,0.0,KOSPI
267270,18820,47921897,2173710000,5534979103500.0,0.04,KOSPI
009540,178604,70773116,62243494000,24664430926000.0,0.25,KOSPI
267250,0,78993085,0,16825527105000.0,0.0,KOSPI
443060,136402,44833460,26966675400,8863575042000.0,0.3,KOSPI
071970,24183,33921495,1201895100,1685898301500.0,0.07,KOSPI
322000,219816,11200000,27564926400,1404480000000.0,1.96,KOSPI
267260,125803,36047135,90326554000,25881842930000.0,0.35,KOSPI
329180,2082160,104961225,943218480000,47547434925000.0,1.98,KOSPI
097230,1565059,90295344,26512099460,1529603127360.0,1.73,KOSPI
014790,0,37858601,0,93510744470.0,0.0,KOSPI
003580,105257,50663505,165990289,79896347385.0,0.21,KOSPI
204320,379005,46957120,19518757500,2418291680000.0,0.81,KOSPI
060980,15015,9078847,580329750,350897436550.0,0.17,KOSPI
011200,6387278,943237970,137965204800,20373940152000.0,0.68,KOSPI
035000,0,16207644,0,108915367680.0,0.0,KOSPI
002460,0,10150000,0,106473500000.0,0.0,KOSPI
487570,22877,3725927,1029465000,167666715000.0,0.61,KOSPI
298050,113817,4479948,18279010200,719479648800.0,2.54,KOSPI
015360,28518,27250000,400963080,383135000000.0,0.1,KOSPI
294870,53748,65907330,1160956800,1423598328000.0,0.08,KOSPI
175330,1028721,186521824,27363978600,4961480518400.0,0.55,KOSPI
234080,43816,15834554,485919440,175605203860.0,0.28,KOSPI
001060,19921,23285930,525914400,614748552000.0,0.09,KOSPI
001067,0,209973,0,9448785000.0,0.0,KOSPI
001065,0,341951,0,7762287700.0,0.0,KOSPI
096760,0,73924942,0,296069392710.0,0.0,KOSPI
008970,441274,103766907,461572604,108540184722.0,0.43,KOSPI
105560,18036,354687734,2963314800,58275194696200.0,0.01,KOSPI
415640,0,122545548,0,1262219144400.0,0.0,KOSPI
432320,72350,150764285,102664650,213934520415.0,0.05,KOSPI
002380,0,8592896,0,4158961664000.0,0.0,KOSPI
344820,26671,15970512,648105300,388083441600.0,0.17,KOSPI
009070,123980,30000000,481042400,116400000000.0,0.41,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,466508,40152628,1117286660,96165544060.0,1.16,KOSPI
003620,917938,202374912,2441715080,538317265920.0,0.45,KOSPI
016380,317808,100008897,1681204320,529047065130.0,0.32,KOSPI
001390,139291,66403636,587111565,279891325740.0,0.21,KOSPI
001940,22059,14176380,598901850,384888717000.0,0.16,KOSPI
025000,0,4378709,0,230320093400.0,0.0,KOSPI
092230,0,4224646,0,397961653200.0,0.0,KOSPI
000040,0,17275036,0,22699397304.0,0.0,KOSPI
044450,110546,23085880,1096616320,229011929600.0,0.48,KOSPI
030200,1776019,252021685,93063395600,13205936294000.0,0.7,KOSPI
033780,11818,103810456,2036241400,17886541568800.0,0.01,KOSPI
058850,53380,41404450,116902200,90675745500.0,0.13,KOSPI
058860,0,34802000,0,87701040000.0,0.0,KOSPI
093050,23145,29240000,520762500,657900000000.0,0.08,KOSPI
003550,2242904,151192004,241560760800,16283378830800.0,1.48,KOSPI
034220,28227441,500000000,268160689500,4750000000000.0,5.65,KOSPI
051900,68565,14975523,21460845000,4687338699000.0,0.46,KOSPI
051905,928,2096259,101337600,228911482800.0,0.04,KOSPI
064400,590317,96885948,42266697200,6937033876800.0,0.61,KOSPI
373220,3812207,234000000,1309493104500,80379000000000.0,1.63,KOSPI
003555,0,3011199,0,204460412100.0,0.0,KOSPI
032640,3148505,424427732,46818269350,6311240374840.0,0.74,KOSPI
011070,94192,23667107,51805600000,13016908850000.0,0.4,KOSPI
066570,1997021,162884638,388420584500,31681062091000.0,1.23,KOSPI
066575,0,17181299,0,1154583292800.0,0.0,KOSPI
037560,0,77446865,0,123914984000.0,0.0,KOSPI
051910,18267,70592343,4612417500,17824566607500.0,0.03,KOSPI
051915,0,7688800,0,909585040000.0,0.0,KOSPI
079550,130999,22000000,91044305000,15290000000000.0,0.6,KOSPI
006260,0,31200000,0,9157200000000.0,0.0,KOSPI
010120,1188264,150000000,222205368000,28050000000000.0,0.79,KOSPI
000680,56029,78803016,167806855,236015032920.0,0.07,KOSPI
229640,47224,30624879,2014103600,1306151089350.0,0.15,KOSPI
108320,272215,16264300,10058344250,600965885000.0,1.67,KOSPI
001120,8347,38760000,316351300,1469004000000.0,0.02,KOSPI
108670,4514,8967670,152347500,302658862500.0,0.05,KOSPI
108675,0,1032330,0,19180691400.0,0.0,KOSPI
383800,373693,76280690,3019439440,616347975200.0,0.49,KOSPI
38380K,0,1465285,0,10989637500.0,0.0,KOSPI
023150,48000,7378526,195360000,30030600820.0,0.65,KOSPI
035420,1065353,156977585,236508366000,34849023870000.0,0.68,KOSPI
036570,82490,21544022,18519005000,4836632939000.0,0.38,KOSPI
181710,66290,32753139,4985008000,2463036052800.0,0.2,KOSPI
400760,0,54929275,0,155999141000.0,0.0,KOSPI
005940,1773279,369206105,46282581900,9636279340500.0,0.48,KOSPI
005945,0,18870968,0,451959683600.0,0.0,KOSPI
338100,0,18660000,0,68762100000.0,0.0,KOSPI
034310,115370,36757157,1519422900,484091757690.0,0.31,KOSPI
030190,406240,58911527,6089537600,883083789730.0,0.69,KOSPI
008260,62422,28600117,224407090,102817420615.0,0.22,KOSPI
004250,0,36720000,0,106855200000.0,0.0,KOSPI
004255,0,5280000,0,9709920000.0,0.0,KOSPI
456040,12064,8952495,966326400,717094849500.0,0.13,KOSPI
010060,820401,18670232,217406265000,4947611480000.0,4.39,KOSPI
178920,68313,29366322,1261741110,542395967340.0,0.23,KOSPI
001340,865690,45028089,4207253400,218836512540.0,1.92,KOSPI
005490,57454,79241527,17810740000,24564873370000.0,0.07,KOSPI
010950,308579,112582792,43540496900,15885431951200.0,0.27,KOSPI
010955,0,4021927,0,272686650600.0,0.0,KOSPI
034120,0,18551238,0,232632524520.0,0.0,KOSPI
003080,0,20020000,0,44744700000.0,0.0,KOSPI
005090,278176,14409333,17469452800,904906112400.0,1.93,KOSPI
001380,0,22482071,0,29563923365.0,0.0,KOSPI
004060,102445,20242496,224866775,44432278720.0,0.51,KOSPI
001770,0,1214878,0,14785065260.0,0.0,KOSPI
002360,0,11113373,0,16892326960.0,0.0,KOSPI
009160,0,65370968,0,318683469000.0,0.0,KOSPI
033530,127581,27052299,854792700,181250403300.0,0.47,KOSPI
123700,89751,15604898,303807135,52822579730.0,0.58,KOSPI
025530,0,14934008,0,53762428800.0,0.0,KOSPI
034730,35677,72502703,20906722000,42486583958000.0,0.05,KOSPI
011790,891811,49598298,74377037400,4136498053200.0,1.8,KOSPI
018670,89385,9269244,20871397500,2164368474000.0,0.96,KOSPI
