티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,433039900,181463563590.0,0.24,KOSPI
006840,0,13247561,0,77763183070.0,0.0,KOSPI
027410,156775,95716791,599664375,366116725575.0,0.16,KOSPI
282330,33711,17283906,3937444800,2018760220800.0,0.2,KOSPI
138930,57285,310327033,957805200,5188667991760.0,0.02,KOSPI
001460,6211,6246150,198752000,199876800000.0,0.1,KOSPI
001465,0,2153850,0,47492392500.0,0.0,KOSPI
001040,514730,29176998,81842070000,4639142682000.0,1.76,KOSPI
079160,2549174,165582471,11267349080,731874521820.0,1.54,KOSPI
00104K,0,4226512,0,651728150400.0,0.0,KOSPI
000120,42499,22812344,3119426600,1674426049600.0,0.19,KOSPI
011150,410365,35930773,779693500,68268468700.0,1.14,KOSPI
011155,0,200000,0,1894000000.0,0.0,KOSPI
001045,0,2260223,0,158215610000.0,0.0,KOSPI
097950,38781,15054186,7205509800,2797067758800.0,0.26,KOSPI
097955,0,1327433,0,158628243500.0,0.0,KOSPI
000480,0,46890490,0,216399611350.0,0.0,KOSPI
000590,0,1154482,0,79890154400.0,0.0,KOSPI
012030,1552535,201173933,2791457930,361710731534.0,0.77,KOSPI
005830,6578,65500349,914342000,9104548511000.0,0.01,KOSPI
016610,0,42446389,0,390506778800.0,0.0,KOSPI
000990,1422645,43504588,214961659500,6573543246800.0,3.27,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,266360,20715621,5819966000,452636318850.0,1.29,KOSPI
015590,483583,53396308,964748085,106525634460.0,0.91,KOSPI
000210,13165,20955884,566095000,901103012000.0,0.06,KOSPI
000215,0,1686115,0,33890911500.0,0.0,KOSPI
375500,927307,38693623,54803843700,2286793119300.0,2.4,KOSPI
37550L,0,2111951,0,81732503700.0,0.0,KOSPI
37550K,0,2113885,0,44920056250.0,0.0,KOSPI
007340,322663,58510865,12341859750,2238040586250.0,0.55,KOSPI
004840,0,19272364,0,75451305060.0,0.0,KOSPI
155660,0,16000000,0,64000000000.0,0.0,KOSPI
069730,0,14400000,0,70416000000.0,0.0,KOSPI
017860,380694,17759139,4598783520,214530399120.0,2.14,KOSPI
092780,0,13168460,0,47735667500.0,0.0,KOSPI
017940,7757,6860000,619008600,547428000000.0,0.11,KOSPI
365550,3391110,246089000,11682373950,847776605000.0,1.38,KOSPI
383220,70629,38307075,5170042800,2804077890000.0,0.18,KOSPI
007700,0,39114367,0,581630637290.0,0.0,KOSPI
114090,175301,61855670,1914286920,675463916400.0,0.28,KOSPI
078930,0,92895495,0,6038207175000.0,0.0,KOSPI
006360,3663347,85581490,90118336200,2105304654000.0,4.28,KOSPI
