티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,457337650,191645434365.0,0.24,KOSPI
006840,0,13247561,0,74053865990.0,0.0,KOSPI
027410,148915,95716791,573322750,368509645350.0,0.16,KOSPI
282330,85647,17283906,10294769400,2077525501200.0,0.5,KOSPI
138930,57285,310327033,986447700,5343831508260.0,0.02,KOSPI
001460,6211,6246150,213658400,214867560000.0,0.1,KOSPI
001465,0,2153850,0,49969320000.0,0.0,KOSPI
001040,467505,29176998,64094935500,4000166425800.0,1.6,KOSPI
079160,2914374,165582471,13114683000,745121119500.0,1.76,KOSPI
00104K,0,4226512,0,575650934400.0,0.0,KOSPI
000120,49362,22812344,3549127800,1640207533600.0,0.22,KOSPI
011150,357829,35930773,731760305,73478430785.0,1.0,KOSPI
011155,0,200000,0,1654000000.0,0.0,KOSPI
001045,0,2260223,0,145558361200.0,0.0,KOSPI
097950,35358,15054186,6760449600,2878360363200.0,0.23,KOSPI
097955,0,1327433,0,160088419800.0,0.0,KOSPI
000480,0,46890490,0,229528948550.0,0.0,KOSPI
000590,0,1154482,0,80121050800.0,0.0,KOSPI
012030,1771428,201173933,2605770588,295926855443.0,0.88,KOSPI
005830,6578,65500349,963677000,9595801128500.0,0.01,KOSPI
016610,0,42446389,0,387111067680.0,0.0,KOSPI
000990,353685,43504588,41275039500,5076985419600.0,0.81,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,344698,20715621,7704000300,462994129350.0,1.66,KOSPI
015590,556520,53396308,1135300800,108928468320.0,1.04,KOSPI
000210,12781,20955884,543192500,890625070000.0,0.06,KOSPI
000215,0,1686115,0,33806605750.0,0.0,KOSPI
375500,761389,38693623,47129979100,2395135263700.0,1.97,KOSPI
37550L,0,2111951,0,87223576300.0,0.0,KOSPI
37550K,0,2113885,0,45131444750.0,0.0,KOSPI
007340,343773,58510865,11722659300,1995220496500.0,0.59,KOSPI
004840,0,19272364,0,81522099720.0,0.0,KOSPI
155660,0,16000000,0,69440000000.0,0.0,KOSPI
069730,0,14400000,0,78336000000.0,0.0,KOSPI
017860,253198,17759139,2871265320,201388636260.0,1.43,KOSPI
092780,0,13168460,0,43390075700.0,0.0,KOSPI
017940,4577,6860000,380348700,570066000000.0,0.07,KOSPI
365550,4222494,246089000,13469755860,785023910000.0,1.72,KOSPI
383220,122276,38307075,9598666000,3007105387500.0,0.32,KOSPI
007700,0,39114367,0,582804068300.0,0.0,KOSPI
114090,177572,61855670,1828991600,637113401000.0,0.29,KOSPI
078930,0,92895495,0,7022899422000.0,0.0,KOSPI
006360,3314098,85581490,96937366500,2503258582500.0,3.87,KOSPI
001250,183758,82533764,464907740,208810422920.0,0.22,KOSPI
007070,166552,83607415,4163800000,2090185375000.0,0.2,KOSPI
078935,0,1779676,0,93077054800.0,0.0,KOSPI
499790,45320,19830841,1844524000,807115228700.0,0.23,KOSPI
012630,87558,59741721,1773049500,1209769850250.0,0.15,KOSPI
039570,0,25957601,0,197537343610.0,0.0,KOSPI
089470,0,31900000,0,118668000000.0,0.0,KOSPI
267270,15018,47921897,1820181600,5808133916400.0,0.03,KOSPI
009540,149754,70773116,49044435000,23178195490000.0,0.21,KOSPI
267250,0,78993085,0,14961290299000.0,0.0,KOSPI
443060,110041,44833460,20830761300,8486973978000.0,0.25,KOSPI
071970,41647,33921495,2269761500,1848721477500.0,0.12,KOSPI
322000,89975,11200000,9690307500,1206240000000.0,0.8,KOSPI
267260,156686,36047135,127699090000,29378415025000.0,0.43,KOSPI
329180,2432557,104961225,1233306399000,53215341075000.0,2.32,KOSPI
097230,1318424,90295344,21991312320,1506126337920.0,1.46,KOSPI
014790,0,37858601,0,91617814420.0,0.0,KOSPI
003580,0,50663505,0,81821560575.0,0.0,KOSPI
204320,376356,46957120,18196812600,2270376752000.0,0.8,KOSPI
060980,29905,9078847,1104989750,335463396650.0,0.33,KOSPI
011200,10420066,943237970,201315675120,18223357580400.0,1.1,KOSPI
035000,0,16207644,0,98218322640.0,0.0,KOSPI
002460,0,10150000,0,108909500000.0,0.0,KOSPI
487570,25473,3725927,1118264700,163568195300.0,0.68,KOSPI
298050,111306,4479948,16506679800,664376288400.0,2.48,KOSPI
015360,13074,27250000,183036000,381500000000.0,0.05,KOSPI
294870,13041,65907330,224696430,1135583295900.0,0.02,KOSPI
175330,831357,188253584,20700789300,4687514241600.0,0.44,KOSPI
234080,66459,15834554,742347030,176871968180.0,0.42,KOSPI
001060,19920,23285930,472104000,551876541000.0,0.09,KOSPI
001067,0,209973,0,9070833600.0,0.0,KOSPI
001065,0,341951,0,6873215100.0,0.0,KOSPI
096760,0,73924942,0,273891910110.0,0.0,KOSPI
008970,1332775,103766907,1475381925,114869966049.0,1.28,KOSPI
105560,27000,354687734,4627800000,60793477607600.0,0.01,KOSPI
415640,0,122545548,0,1314913730040.0,0.0,KOSPI
432320,81393,150764285,113380449,210014649005.0,0.05,KOSPI
002380,0,8592896,0,3819542272000.0,0.0,KOSPI
344820,62224,15970512,1350260800,346560110400.0,0.39,KOSPI
009070,128297,30000000,500999785,117150000000.0,0.43,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,630567,40152628,1967369040,125276199360.0,1.57,KOSPI
003620,721371,202374912,1990983960,558554757120.0,0.36,KOSPI
016380,437236,100008897,2212414160,506045018820.0,0.44,KOSPI
001390,284035,67233030,1165963675,275991588150.0,0.42,KOSPI
001940,17005,14176380,420023500,350156586000.0,0.12,KOSPI
025000,0,4378709,0,220249062700.0,0.0,KOSPI
092230,0,4224646,0,365431879000.0,0.0,KOSPI
000040,0,86375184,0,23062174128.0,0.0,KOSPI
044450,126048,23085880,1170985920,214467825200.0,0.55,KOSPI
030200,1084336,252021685,62891488000,14617257730000.0,0.43,KOSPI
033780,0,103810456,0,18312164438400.0,0.0,KOSPI
058850,295385,41404450,654277775,91710856750.0,0.71,KOSPI
058860,0,34802000,0,88397080000.0,0.0,KOSPI
093050,10926,29240000,245288700,656438000000.0,0.04,KOSPI
003550,1709895,151192004,173212363500,15315750005200.0,1.13,KOSPI
034220,21145729,500000000,225836385720,5340000000000.0,4.23,KOSPI
051900,71834,14975523,17311994000,3609101043000.0,0.48,KOSPI
051905,0,2096259,0,192855828000.0,0.0,KOSPI
064400,319642,96885948,22087262200,6694819006800.0,0.33,KOSPI
373220,3428879,234000000,1074953566500,73359000000000.0,1.47,KOSPI
003555,0,3011199,0,192716736000.0,0.0,KOSPI
032640,3113516,424427732,47325443200,6451301526400.0,0.73,KOSPI
011070,18918,23667107,14018238000,17537326287000.0,0.08,KOSPI
066570,1927115,162884638,343026470000,28993465564000.0,1.18,KOSPI
066575,0,17181299,0,1137401993800.0,0.0,KOSPI
037560,115930,77446865,179691500,120042640750.0,0.15,KOSPI
051910,0,70592343,0,17753974264500.0,0.0,KOSPI
051915,0,7688800,0,930344800000.0,0.0,KOSPI
079550,105673,22000000,73337062000,15268000000000.0,0.48,KOSPI
006260,3227,31200000,1011664500,9781200000000.0,0.01,KOSPI
010120,511919,150000000,96957458600,28410000000000.0,0.34,KOSPI
000680,0,78803016,0,219860414640.0,0.0,KOSPI
229640,50920,30624879,2176830000,1309213577250.0,0.17,KOSPI
108320,262212,16264300,9885392400,613164110000.0,1.61,KOSPI
001120,8347,38760000,310091050,1439934000000.0,0.02,KOSPI
108670,18019,8967670,560390900,278894537000.0,0.2,KOSPI
108675,0,1032330,0,16352107200.0,0.0,KOSPI
383800,442847,76280690,3312495560,570579561200.0,0.58,KOSPI
38380K,0,1465285,0,10637969100.0,0.0,KOSPI
023150,48000,7378526,215280000,33092689110.0,0.65,KOSPI
035420,1095446,156887668,202000242400,28930085979200.0,0.7,KOSPI
036570,44327,21544022,11059586500,5375233489000.0,0.21,KOSPI
181710,118481,32753139,4490429900,1241343968100.0,0.36,KOSPI
400760,0,54929275,0,161217422125.0,0.0,KOSPI
005940,1765134,356344369,51630169500,10423072793250.0,0.5,KOSPI
005945,0,18870968,0,452903232000.0,0.0,KOSPI
338100,0,18660000,0,71187900000.0,0.0,KOSPI
034310,112542,36757157,1262721240,412415301540.0,0.31,KOSPI
030190,469691,58911527,6345525410,795894729770.0,0.8,KOSPI
008260,186565,28600117,564359125,86515353925.0,0.65,KOSPI
004250,0,36720000,0,112363200000.0,0.0,KOSPI
004255,0,5280000,0,10586400000.0,0.0,KOSPI
456040,5950,8952495,511105000,769019320500.0,0.07,KOSPI
010060,59179,18670232,10841592800,3420386502400.0,0.32,KOSPI
178920,76985,29366322,1368023450,521839541940.0,0.26,KOSPI
001340,823742,45028089,4448206800,243151680600.0,1.83,KOSPI
005490,89892,79241527,26697924000,23534733519000.0,0.11,KOSPI
010950,534507,112582792,71356684500,15029802732000.0,0.47,KOSPI
010955,0,4021927,0,261425255000.0,0.0,KOSPI
034120,0,18551238,0,226325103600.0,0.0,KOSPI
003080,0,20020000,0,44944900000.0,0.0,KOSPI
005090,44052,14409333,1806132000,590782653000.0,0.31,KOSPI
001380,0,22482071,0,29406548868.0,0.0,KOSPI
004060,49300,20242496,118073500,48480777920.0,0.24,KOSPI
001770,0,1214878,0,7750921640.0,0.0,KOSPI
002360,0,11113373,0,18903847473.0,0.0,KOSPI
009160,0,65370968,0,335353065840.0,0.0,KOSPI
033530,116464,27820961,682479040,163030831460.0,0.42,KOSPI
123700,89751,15604898,294832035,51262089930.0,0.58,KOSPI
025530,0,14934008,0,50775627200.0,0.0,KOSPI
034730,12802,72502703,7809220000,44226648830000.0,0.02,KOSPI
011790,915090,49598298,84096771000,4558083586200.0,1.85,KOSPI
018670,67374,9257244,14249601000,1957907106000.0,0.73,KOSPI
001740,3720797,200593889,30882615100,1664929278700.0,1.85,KOSPI
006120,194013,17413751,9322324650,836730735550.0,1.11,KOSPI
006125,0,1231705,0,46435278500.0,0.0,KOSPI
210980,65571,18617382,737018040,209259373680.0,0.35,KOSPI
395400,1801275,301017620,10393356750,1736871667400.0,0.6,KOSPI
302440,1164850,78456553,42109327500,2836204390950.0,1.48,KOSPI
326030,188792,78313250,15141118400,6280722650000.0,0.24,KOSPI
402340,134993,131958386,179135711000,175108778222000.0,0.1,KOSPI
361610,2124738,81787100,33995808000,1308593600000.0,2.6,KOSPI
100090,2832650,62478129,37674245000,830959115700.0,4.53,KOSPI
03473K,770,566135,276815000,203525532500.0,0.14,KOSPI
096770,208493,169052788,20640807000,16736226012000.0,0.12,KOSPI
096775,0,1248426,0,70660911600.0,0.0,KOSPI
475150,907535,34067004,38570237500,1447847670000.0,2.66,KOSPI
001510,4401078,231295085,9968441670,523883367525.0,1.9,KOSPI
001515,0,1956257,0,7766340290.0,0.0,KOSPI
285130,168083,17298766,6857786400,705789652800.0,0.97,KOSPI
