티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,461117300,193229280930.0,0.24,KOSPI
006840,0,13247561,0,86109146500.0,0.0,KOSPI
027410,83446,95716791,337121840,386695835640.0,0.09,KOSPI
282330,34588,17283906,4340794000,2169130203000.0,0.2,KOSPI
138930,121363,310327033,2199097560,5623125837960.0,0.04,KOSPI
001460,6211,6246150,202789150,203936797500.0,0.1,KOSPI
001465,0,2153850,0,50507782500.0,0.0,KOSPI
001040,424042,29176998,56779223800,3906800032200.0,1.45,KOSPI
079160,2937245,165582510,14686225000,827912550000.0,1.77,KOSPI
00104K,0,4226512,0,557054281600.0,0.0,KOSPI
000120,44122,22812344,3309150000,1710925800000.0,0.19,KOSPI
011150,301607,35930773,610754175,72759815325.0,0.84,KOSPI
011155,0,200000,0,1066000000.0,0.0,KOSPI
001045,0,2260223,0,157085498500.0,0.0,KOSPI
097950,49552,15054186,9642819200,2929544595600.0,0.33,KOSPI
097955,842,1327433,105250000,165929125000.0,0.06,KOSPI
000480,0,46890490,0,219681945650.0,0.0,KOSPI
000590,0,1154482,0,76773053000.0,0.0,KOSPI
012030,957599,201173933,1484278450,311819596150.0,0.48,KOSPI
005830,6578,65500349,1074845200,10702757026600.0,0.01,KOSPI
016610,14545,42446389,129014150,376499470430.0,0.03,KOSPI
000990,354802,43504588,35018957400,4293902835600.0,0.82,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,384431,20715621,9380116400,505461152400.0,1.86,KOSPI
015590,548434,53396308,1009118560,98249206720.0,1.03,KOSPI
000210,16992,20955884,823262400,1015312579800.0,0.08,KOSPI
000215,0,1686115,0,36757307000.0,0.0,KOSPI
375500,606675,38693623,38766532500,2472522509700.0,1.57,KOSPI
37550L,0,2111951,0,89757917500.0,0.0,KOSPI
37550K,0,2113885,0,48936437750.0,0.0,KOSPI
007340,271420,58510865,10408957000,2243891672750.0,0.46,KOSPI
004840,0,19272364,0,84798401600.0,0.0,KOSPI
155660,0,16000000,0,73040000000.0,0.0,KOSPI
069730,0,14400000,0,83232000000.0,0.0,KOSPI
017860,206265,17759139,2334919800,201033453480.0,1.16,KOSPI
092780,0,13168460,0,43324233400.0,0.0,KOSPI
017940,0,6860000,0,616714000000.0,0.0,KOSPI
365550,3752478,246089000,12589563690,825628595000.0,1.52,KOSPI
383220,98770,38307075,7684306000,2980290435000.0,0.26,KOSPI
007700,11121,39114367,156138840,549165712680.0,0.03,KOSPI
114090,156393,61855670,1517012100,599999999000.0,0.25,KOSPI
078930,27838,92895495,2549960800,8509227342000.0,0.03,KOSPI
006360,3194117,85581490,92948804700,2490421359000.0,3.73,KOSPI
001250,177670,82533764,479709000,222841162800.0,0.22,KOSPI
007070,148959,83607415,3798454500,2131989082500.0,0.18,KOSPI
078935,0,1779676,0,102865272800.0,0.0,KOSPI
499790,45356,19830841,1721260200,752580415950.0,0.23,KOSPI
012630,32198,59741721,695476800,1290421173600.0,0.05,KOSPI
039570,0,25957601,0,195979887550.0,0.0,KOSPI
089470,0,31900000,0,120582000000.0,0.0,KOSPI
