티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,463277100,194134336110.0,0.24,KOSPI
006840,0,13247561,0,84784390400.0,0.0,KOSPI
027410,95822,95716791,381850670,381431412135.0,0.1,KOSPI
282330,47563,17283906,5626702900,2044686079800.0,0.28,KOSPI
138930,121363,310327033,2156620510,5514511376410.0,0.04,KOSPI
001460,6211,6246150,204031350,205186027500.0,0.1,KOSPI
001465,0,2153850,0,50292397500.0,0.0,KOSPI
001040,425202,29176998,56849507400,3900964632600.0,1.46,KOSPI
079160,3158649,165582510,14877236790,779893622100.0,1.91,KOSPI
00104K,0,4226512,0,556208979200.0,0.0,KOSPI
000120,47765,22812344,3663575500,1749706784800.0,0.21,KOSPI
011150,312168,35930773,621526488,71538169043.0,0.87,KOSPI
011155,0,200000,0,1044000000.0,0.0,KOSPI
001045,0,2260223,0,157311520800.0,0.0,KOSPI
097950,49193,15054186,9356508600,2863306177200.0,0.33,KOSPI
097955,2355,1327433,289429500,163141515700.0,0.18,KOSPI
000480,0,46890490,0,217571873600.0,0.0,KOSPI
000590,0,1154482,0,79543809800.0,0.0,KOSPI
012030,1396205,201173933,2150155700,309807856820.0,0.69,KOSPI
005830,6578,65500349,1088001200,10833757724600.0,0.01,KOSPI
016610,15950,42446389,145623500,387535531570.0,0.04,KOSPI
000990,338928,43504588,37315972800,4789855138800.0,0.78,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,372250,20715621,9045675000,503389590300.0,1.8,KOSPI
015590,549166,53396308,1023645424,99530718112.0,1.03,KOSPI
000210,12029,20955884,612276100,1066654495600.0,0.06,KOSPI
000215,0,1686115,0,36504389750.0,0.0,KOSPI
375500,575555,38693623,37871519000,2546040393400.0,1.49,KOSPI
37550L,0,2111951,0,92081063600.0,0.0,KOSPI
37550K,0,2113885,0,49570603250.0,0.0,KOSPI
007340,295479,58510865,11996447400,2375541119000.0,0.5,KOSPI
004840,0,19272364,0,84509316140.0,0.0,KOSPI
155660,0,16000000,0,71920000000.0,0.0,KOSPI
069730,0,14400000,0,83232000000.0,0.0,KOSPI
017860,188010,17759139,2263640400,213820033560.0,1.06,KOSPI
092780,0,13168460,0,44970290900.0,0.0,KOSPI
017940,0,6860000,0,629748000000.0,0.0,KOSPI
365550,3857010,246089000,12284576850,783793465000.0,1.57,KOSPI
383220,90398,38307075,6906407200,2926660530000.0,0.24,KOSPI
007700,9404,39114367,130997720,544863132310.0,0.02,KOSPI
114090,149222,61855670,1426562320,591340205200.0,0.24,KOSPI
078930,27972,92895495,2618179200,8695018332000.0,0.03,KOSPI
006360,2813378,85581490,96780203200,2944003256000.0,3.29,KOSPI
001250,147111,82533764,426621900,239347915600.0,0.18,KOSPI
007070,163982,83607415,4173341900,2127808711750.0,0.2,KOSPI
078935,0,1779676,0,104111046000.0,0.0,KOSPI
499790,55777,19830841,2214346900,787284387700.0,0.28,KOSPI
012630,38510,59741721,889581000,1380033755100.0,0.06,KOSPI
039570,0,25957601,0,198575647650.0,0.0,KOSPI
089470,0,31900000,0,120741500000.0,0.0,KOSPI
267270,7744,47921897,1086483200,6723442149100.0,0.02,KOSPI
009540,214958,70773116,81898998000,26964557196000.0,0.3,KOSPI
267250,6163,78993085,1426734500,18286899177500.0,0.01,KOSPI
443060,162542,44833460,34946530000,9639193900000.0,0.36,KOSPI
071970,31827,33921495,2154687900,2296485211500.0,0.09,KOSPI
322000,193439,11200000,33174788500,1920800000000.0,1.73,KOSPI
267260,89736,36047135,77980584000,31324960315000.0,0.25,KOSPI
329180,2054910,104961225,1023345180000,52270690050000.0,1.96,KOSPI
097230,1048651,90295344,16694523920,1437501876480.0,1.16,KOSPI
014790,0,37858601,0,99378827625.0,0.0,KOSPI
003580,0,50663505,0,61353504555.0,0.0,KOSPI
204320,353223,46957120,16689786750,2218723920000.0,0.75,KOSPI
