티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,54300,45252759,251680500,209746537965.0,0.12,KOSPI
006840,0,13247561,0,102668597750.0,0.0,KOSPI
027410,73530,95716791,340811550,443647326285.0,0.08,KOSPI
282330,8668,17283906,1152844000,2298759498000.0,0.05,KOSPI
138930,57285,310327033,956659500,5182461451100.0,0.02,KOSPI
001460,6211,6246150,263346400,264836760000.0,0.1,KOSPI
001465,0,2153850,0,62569342500.0,0.0,KOSPI
001040,346110,29176998,57973425000,4887147165000.0,1.19,KOSPI
079160,1085931,165582385,5125594320,781548857200.0,0.66,KOSPI
00104K,0,4226512,0,646233684800.0,0.0,KOSPI
000120,62526,22812344,5358478200,1955017880800.0,0.27,KOSPI
011150,421489,35930773,998928930,85155932010.0,1.17,KOSPI
011155,0,200000,0,2590000000.0,0.0,KOSPI
001045,0,2260223,0,180139773100.0,0.0,KOSPI
097950,49078,15054186,10502692000,3221595804000.0,0.33,KOSPI
097955,0,1327433,0,172699033300.0,0.0,KOSPI
000480,0,46890490,0,223667637300.0,0.0,KOSPI
000590,0,1154482,0,87740632000.0,0.0,KOSPI
012030,820976,201173933,1548360736,379414037638.0,0.41,KOSPI
005830,6578,65500349,1028141400,10237704548700.0,0.01,KOSPI
016610,12046,42446389,137806240,485586690160.0,0.03,KOSPI
000990,1559925,43504588,252707850000,7047743256000.0,3.59,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,315964,20715621,9004974000,590395198500.0,1.53,KOSPI
015590,208492,47396308,527484760,119912659240.0,0.44,KOSPI
000210,19073,20955884,1008961700,1108566263600.0,0.09,KOSPI
000215,0,1686115,0,40466760000.0,0.0,KOSPI
375500,661008,38693623,49178995200,2878805551200.0,1.71,KOSPI
37550L,0,2111951,0,94087417050.0,0.0,KOSPI
37550K,0,2113885,0,51050322750.0,0.0,KOSPI
007340,347359,58510865,15474843450,2606659035750.0,0.59,KOSPI
004840,0,19272364,0,89520130780.0,0.0,KOSPI
155660,0,16000000,0,68560000000.0,0.0,KOSPI
069730,0,14400000,0,76464000000.0,0.0,KOSPI
017860,298489,17759139,5268330850,313448803350.0,1.68,KOSPI
092780,0,13168460,0,63208608000.0,0.0,KOSPI
017940,7552,6860000,675148800,613284000000.0,0.11,KOSPI
365550,3053129,246089000,12533094545,1010195345000.0,1.24,KOSPI
383220,13713,38307075,1053158400,2941983360000.0,0.04,KOSPI
007700,0,39114367,0,679807698460.0,0.0,KOSPI
114090,391473,61855670,4501939500,711340205000.0,0.63,KOSPI
078930,0,92915378,0,6866446434200.0,0.0,KOSPI
006360,4813122,85581490,139580538000,2481863210000.0,5.62,KOSPI
001250,307906,82533764,1094605830,293407531020.0,0.37,KOSPI
007070,27957,83607415,733871250,2194694643750.0,0.03,KOSPI
078935,0,1784826,0,99593290800.0,0.0,KOSPI
499790,4500,19830841,209475000,923125648550.0,0.02,KOSPI
012630,64232,59741721,1416315600,1317304948050.0,0.11,KOSPI
039570,13573,25957601,106005130,202728863810.0,0.05,KOSPI
089470,0,31900000,0,136053500000.0,0.0,KOSPI
267270,0,47921897,0,7360803379200.0,0.0,KOSPI
009540,157686,70773116,62916714000,28238473284000.0,0.22,KOSPI
267250,0,78993085,0,20459209015000.0,0.0,KOSPI
443060,378360,44833460,83995920000,9953028120000.0,0.84,KOSPI
071970,4663,33921495,344129400,2503406331000.0,0.01,KOSPI
322000,101904,11200000,18240816000,2004800000000.0,0.91,KOSPI
267260,200781,36047135,214032546000,38426245910000.0,0.56,KOSPI
329180,2797741,104961225,1779363276000,66755339100000.0,2.67,KOSPI
097230,297865,90295344,6255165000,1896202224000.0,0.33,KOSPI
014790,0,37858601,0,101082464670.0,0.0,KOSPI
003580,0,50663505,0,88914451275.0,0.0,KOSPI
204320,681584,46957120,35851318400,2469944512000.0,1.45,KOSPI
060980,0,9078847,0,389028593950.0,0.0,KOSPI
011200,7843948,943237970,154290457160,18553490869900.0,0.83,KOSPI
035000,0,16207644,0,116695036800.0,0.0,KOSPI
002460,0,10150000,0,122713500000.0,0.0,KOSPI
487570,9370,3725927,512539000,203808206900.0,0.25,KOSPI
298050,63275,4479948,13351025000,945269028000.0,1.41,KOSPI
015360,12420,27250000,200210400,439270000000.0,0.05,KOSPI
294870,187741,65907330,3839303450,1347804898500.0,0.28,KOSPI
175330,59300,188253584,1479535000,4696926920800.0,0.03,KOSPI
204210,0,7826815,0,15927568525.0,0.0,KOSPI
234080,43174,15834554,504704060,185105936260.0,0.27,KOSPI
001060,19921,23285930,564760350,660156115500.0,0.09,KOSPI
001067,0,209973,0,10834606800.0,0.0,KOSPI
001065,0,341951,0,8548775000.0,0.0,KOSPI
096760,0,73924942,0,281284404310.0,0.0,KOSPI
008970,2209223,103766907,3249767033,152641120197.0,2.13,KOSPI
105560,122499,372850455,18583098300,56561414023500.0,0.03,KOSPI
415640,0,122545548,0,1205848192320.0,0.0,KOSPI
432320,0,150764285,0,237906041730.0,0.0,KOSPI
002380,6999,8592896,3380517000,4150368768000.0,0.08,KOSPI
344820,21984,15970512,562790400,408845107200.0,0.14,KOSPI
009070,156545,30000000,806206750,154500000000.0,0.52,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,574437,40152628,3699374280,258582924320.0,1.43,KOSPI
003620,985393,202374912,3439021570,706288442880.0,0.49,KOSPI
016380,96522,100008897,634149540,657058453290.0,0.1,KOSPI
001390,207117,67233030,1043869680,338854471200.0,0.31,KOSPI
001940,0,14176380,0,324639102000.0,0.0,KOSPI
025000,0,4378709,0,221562675400.0,0.0,KOSPI
092230,0,4224646,0,355292728600.0,0.0,KOSPI
000040,0,86375184,0,31872442896.0,0.0,KOSPI
044450,145349,23085880,1563955240,248404068800.0,0.63,KOSPI
030200,842476,252021685,47010160800,14062810023000.0,0.33,KOSPI
033780,6368,103810456,1134777600,18499023259200.0,0.01,KOSPI
058850,311273,41404450,795302515,105788369750.0,0.75,KOSPI
058860,54520,34802000,146386200,93443370000.0,0.16,KOSPI
093050,0,29240000,0,690064000000.0,0.0,KOSPI
003550,1904188,154221585,196321782800,15900245413500.0,1.23,KOSPI
034220,16116157,500000000,202418931920,6280000000000.0,3.22,KOSPI
051900,101946,15291262,25333581000,3799878607000.0,0.67,KOSPI
051905,0,2096259,0,216962806500.0,0.0,KOSPI
064400,695062,96885948,49488414400,6898279497600.0,0.72,KOSPI
373220,3092651,234000000,1189124309500,89973000000000.0,1.32,KOSPI
003555,0,3011199,0,213494009100.0,0.0,KOSPI
032640,2482255,429828355,37879211300,6559180697300.0,0.58,KOSPI
011070,21027,23667107,15980520000,17987001320000.0,0.09,KOSPI
066570,1867698,162884638,338053338000,29482119478000.0,1.15,KOSPI
066575,0,17181299,0,1170046461900.0,0.0,KOSPI
037560,0,77446865,0,166510759750.0,0.0,KOSPI
051910,28348,70592343,9411536000,23436657876000.0,0.04,KOSPI
051915,0,7688800,0,1219443680000.0,0.0,KOSPI
079550,12366,22000000,10300878000,18326000000000.0,0.06,KOSPI
006260,2009,31200000,1004500000,15600000000000.0,0.01,KOSPI
010120,337022,150000000,80379747000,35775000000000.0,0.22,KOSPI
000680,0,78803016,0,283690857600.0,0.0,KOSPI
229640,6000,30624879,447600000,2284615973400.0,0.02,KOSPI
108320,177241,16264300,9216532000,845743600000.0,1.09,KOSPI
001120,8347,38760000,363511850,1687998000000.0,0.02,KOSPI
108670,8558,8967670,292683600,306694314000.0,0.1,KOSPI
108675,0,1032330,0,17301850800.0,0.0,KOSPI
383800,458195,76280690,4178738400,695679892800.0,0.6,KOSPI
38380K,0,1465285,0,11942072750.0,0.0,KOSPI
023150,48000,7378526,186960000,28739358770.0,0.65,KOSPI
035420,507039,156873776,97097968500,30041328104000.0,0.32,KOSPI
