티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,452478100,189609060210.0,0.24,KOSPI
006840,0,13247561,0,85579244060.0,0.0,KOSPI
027410,74536,95716791,286963600,368509645350.0,0.08,KOSPI
282330,22488,17283906,2842483200,2184685718400.0,0.13,KOSPI
138930,384149,310327033,5685405200,4592840088400.0,0.12,KOSPI
001460,6211,6246150,188814400,189882960000.0,0.1,KOSPI
001465,0,2153850,0,46415467500.0,0.0,KOSPI
001040,411172,29176998,51067562400,3623783151600.0,1.41,KOSPI
079160,2538033,165582510,13781519190,899113029300.0,1.53,KOSPI
00104K,0,4226512,0,521974232000.0,0.0,KOSPI
000120,33767,22812344,2478497800,1674426049600.0,0.15,KOSPI
011150,278717,35930773,527889998,68052884062.0,0.78,KOSPI
011155,0,200000,0,1304000000.0,0.0,KOSPI
001045,0,2260223,0,150530851800.0,0.0,KOSPI
097950,48892,15054186,9255255600,2849757409800.0,0.32,KOSPI
097955,875,1327433,106575000,161681339400.0,0.07,KOSPI
000480,0,46890490,0,213820634400.0,0.0,KOSPI
000590,0,1154482,0,71000643000.0,0.0,KOSPI
012030,715555,201173933,960274810,269975418086.0,0.36,KOSPI
005830,6578,65500349,1071556200,10670006852100.0,0.01,KOSPI
016610,13662,42446389,112438260,349333781470.0,0.03,KOSPI
000990,254331,43504588,18108367200,3097526665600.0,0.58,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,411058,20715621,9454334000,476459283000.0,1.98,KOSPI
015590,532521,53396308,855761247,85807866956.0,1.0,KOSPI
000210,11851,20955884,493001600,871764774400.0,0.06,KOSPI
000215,0,1686115,0,34312440250.0,0.0,KOSPI
375500,592646,38693623,32062148600,2093325004300.0,1.53,KOSPI
37550L,0,2111951,0,77086211500.0,0.0,KOSPI
37550K,0,2113885,0,43651725250.0,0.0,KOSPI
007340,346309,58510865,13402158300,2264370475500.0,0.59,KOSPI
004840,0,19272364,0,79980310600.0,0.0,KOSPI
155660,0,16000000,0,68640000000.0,0.0,KOSPI
069730,0,14400000,0,76032000000.0,0.0,KOSPI
017860,194868,17759139,2034421920,185405411160.0,1.1,KOSPI
092780,0,13168460,0,39637064600.0,0.0,KOSPI
017940,0,6860000,0,585158000000.0,0.0,KOSPI
365550,3851328,246089000,13171541760,841624380000.0,1.57,KOSPI
383220,91617,38307075,7228581300,3022428217500.0,0.24,KOSPI
007700,13264,39114367,194184960,572634332880.0,0.03,KOSPI
114090,121206,61855670,1132064040,577731957800.0,0.2,KOSPI
078930,26373,92895495,2281264500,8035460317500.0,0.03,KOSPI
006360,3566171,85581490,79347304750,1904188152500.0,4.17,KOSPI
001250,225791,82533764,545285265,199319040060.0,0.27,KOSPI
007070,118309,83607415,2910401400,2056742409000.0,0.14,KOSPI
078935,0,1779676,0,99483888400.0,0.0,KOSPI
499790,39654,19830841,1366080300,683172472450.0,0.2,KOSPI
012630,16418,59741721,313583800,1141066871100.0,0.03,KOSPI
039570,0,25957601,0,194422431490.0,0.0,KOSPI
089470,0,31900000,0,114680500000.0,0.0,KOSPI
267270,0,47921897,0,5472680637400.0,0.0,KOSPI
009540,241612,70773116,89034022000,26079893246000.0,0.34,KOSPI
267250,0,78993085,0,15316759181500.0,0.0,KOSPI
443060,176249,44833460,31848194300,8101406222000.0,0.39,KOSPI
071970,0,33921495,0,1624839610500.0,0.0,KOSPI
322000,160025,11200000,16178527500,1132320000000.0,1.43,KOSPI
267260,29538,36047135,17220654000,21015479705000.0,0.08,KOSPI
329180,1940748,104961225,869455104000,47022628800000.0,1.85,KOSPI
097230,1206967,90295344,17247558430,1290320465760.0,1.34,KOSPI
014790,0,37858601,0,84424680230.0,0.0,KOSPI
003580,0,50663505,0,59276300850.0,0.0,KOSPI
204320,366136,46957120,14553906000,1866545520000.0,0.78,KOSPI
060980,11846,9078847,430602100,330016088450.0,0.13,KOSPI
011200,8303831,943237970,171474110150,19477864080500.0,0.88,KOSPI
035000,0,16207644,0,104539303800.0,0.0,KOSPI
002460,0,10150000,0,109011000000.0,0.0,KOSPI
487570,22956,3725927,921683400,149595969050.0,0.62,KOSPI
298050,121791,4479948,17927635200,659448345600.0,2.72,KOSPI
015360,28518,27250000,399537180,381772500000.0,0.1,KOSPI
294870,13041,65907330,252604170,1276624982100.0,0.02,KOSPI
175330,1156680,186521824,31114692000,5017437065600.0,0.62,KOSPI
234080,56013,15834554,612222090,173071675220.0,0.35,KOSPI
001060,15625,23285930,353125000,526262018000.0,0.07,KOSPI
001067,0,209973,0,9154822800.0,0.0,KOSPI
001065,0,341951,0,7351946500.0,0.0,KOSPI
096760,0,73924942,0,270565287720.0,0.0,KOSPI
008970,773899,103766907,775446798,103974440814.0,0.75,KOSPI
105560,54960,354687734,9200304000,59374726671600.0,0.02,KOSPI
415640,0,122545548,0,1268346421800.0,0.0,KOSPI
432320,94424,150764285,124450832,198707327630.0,0.06,KOSPI
002380,0,8592896,0,3054774528000.0,0.0,KOSPI
344820,29779,15970512,659604850,353746840800.0,0.19,KOSPI
009070,125212,30000000,444502600,106500000000.0,0.42,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,459554,40152628,1013316570,88536544740.0,1.14,KOSPI
003620,777071,202374912,2055352795,535281642240.0,0.38,KOSPI
016380,365768,100008897,1967831840,538047865860.0,0.37,KOSPI
001390,133795,67233030,531166150,266915129100.0,0.2,KOSPI
001940,17566,14176380,466377300,376382889000.0,0.12,KOSPI
025000,0,4378709,0,213024192850.0,0.0,KOSPI
092230,0,4224646,0,351913011800.0,0.0,KOSPI
000040,0,17275036,0,20643668020.0,0.0,KOSPI
044450,115678,23085880,1120919820,223702177200.0,0.5,KOSPI
030200,1261983,252021685,66632702400,13306744968000.0,0.5,KOSPI
033780,12121,103810456,2252081800,19287982724800.0,0.01,KOSPI
058850,64570,41404450,139471200,89433612000.0,0.16,KOSPI
058860,0,34802000,0,86134950000.0,0.0,KOSPI
093050,8617,29240000,189574000,643280000000.0,0.03,KOSPI
003550,2017326,151192004,194470226400,14574909185600.0,1.33,KOSPI
034220,29746638,500000000,254036288520,4270000000000.0,5.95,KOSPI
051900,59342,14975523,17327864000,4372852716000.0,0.4,KOSPI
051905,0,2096259,0,227024849700.0,0.0,KOSPI
064400,318845,96885948,18556779000,5638762173600.0,0.33,KOSPI
373220,3592802,234000000,1149696640000,74880000000000.0,1.54,KOSPI
003555,0,3011199,0,186995457900.0,0.0,KOSPI
032640,2953816,424427732,45370613760,6519209963520.0,0.7,KOSPI
011070,14607,23667107,6193368000,10034853368000.0,0.06,KOSPI
066570,1170730,162884638,173268040000,24106926424000.0,0.72,KOSPI
066575,0,17181299,0,919199496500.0,0.0,KOSPI
037560,0,77446865,0,115628169445.0,0.0,KOSPI
051910,19550,70592343,4799525000,17330420206500.0,0.03,KOSPI
051915,0,7688800,0,872678800000.0,0.0,KOSPI
079550,124275,22000000,79660275000,14102000000000.0,0.56,KOSPI
006260,0,31200000,0,6973200000000.0,0.0,KOSPI
010120,1319283,150000000,198288234900,22545000000000.0,0.88,KOSPI
000680,0,78803016,0,210404052720.0,0.0,KOSPI
229640,44583,30624879,1518051150,1042777129950.0,0.15,KOSPI
108320,292135,16264300,8968544500,499314010000.0,1.8,KOSPI
001120,17347,38760000,619287900,1383732000000.0,0.04,KOSPI
108670,8845,8967670,290116000,294139576000.0,0.1,KOSPI
108675,0,1032330,0,16744392600.0,0.0,KOSPI
383800,418885,76280690,3116504400,567528333600.0,0.55,KOSPI
38380K,0,1465285,0,10359564950.0,0.0,KOSPI
023150,48000,7378526,193440000,29735459780.0,0.65,KOSPI
035420,1522269,156944242,296385774300,30557043917400.0,0.97,KOSPI
036570,45649,21544022,10453621000,4933581038000.0,0.21,KOSPI
181710,121523,32753139,4107477400,1107056098200.0,0.37,KOSPI
400760,0,54929275,0,164513178625.0,0.0,KOSPI
005940,1862416,369206105,49540265600,9820882393000.0,0.5,KOSPI
005945,0,18870968,0,458564522400.0,0.0,KOSPI
338100,0,18660000,0,70908000000.0,0.0,KOSPI
034310,121258,36757157,1549677240,469756466460.0,0.33,KOSPI
030190,444604,58911527,6384513440,845969527720.0,0.75,KOSPI
008260,95831,28600117,298034410,88946363870.0,0.34,KOSPI
004250,0,36720000,0,100796400000.0,0.0,KOSPI
004255,0,5280000,0,9636000000.0,0.0,KOSPI
456040,25479,8952495,1584793800,556845189000.0,0.28,KOSPI
010060,566219,18670232,99314812600,3274758692800.0,3.03,KOSPI
178920,87835,29366322,1462452750,488949261300.0,0.3,KOSPI
001340,836625,45028089,3543106875,190693956915.0,1.86,KOSPI
005490,101165,79241527,30400082500,23812078863500.0,0.13,KOSPI
010950,404693,112582792,52650559300,14647021239200.0,0.36,KOSPI
010955,0,4021927,0,246946317800.0,0.0,KOSPI
034120,0,18551238,0,198498246600.0,0.0,KOSPI
003080,0,20020000,0,43043000000.0,0.0,KOSPI
005090,70565,14409333,2550924750,520897387950.0,0.49,KOSPI
001380,0,22482071,0,27967696324.0,0.0,KOSPI
004060,0,20242496,0,45241978560.0,0.0,KOSPI
001770,0,1214878,0,6317365600.0,0.0,KOSPI
002360,0,11113373,0,21259882549.0,0.0,KOSPI
009160,0,65370968,0,302340727000.0,0.0,KOSPI
033530,124620,27820961,701610600,156632010430.0,0.45,KOSPI
123700,89751,15604898,289446975,50325796050.0,0.58,KOSPI
025530,0,14934008,0,51298317480.0,0.0,KOSPI
034730,4071,72502703,1907263500,33967516355500.0,0.01,KOSPI
011790,884149,49598298,56762365800,3184210731600.0,1.78,KOSPI
018670,62644,9257244,14188866000,2096765766000.0,0.68,KOSPI
001740,2012301,200593889,12979341450,1293830584050.0,1.0,KOSPI
006120,177113,17413751,8235754500,809739421500.0,1.02,KOSPI
