티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,79734,45252759,382723200,217213243200.0,0.18,KOSPI
006840,0,13247561,0,105318109950.0,0.0,KOSPI
027410,61925,95716791,285164625,440775822555.0,0.06,KOSPI
282330,6660,17283906,868464000,2253821342400.0,0.04,KOSPI
138930,57285,310327033,1000768950,5421413266510.0,0.02,KOSPI
001460,6211,6246150,269557400,271082910000.0,0.1,KOSPI
001465,0,2153850,0,66123195000.0,0.0,KOSPI
001040,334388,29176998,58484461200,5103056950200.0,1.15,KOSPI
079160,1189859,165582385,5651830250,786516328750.0,0.72,KOSPI
00104K,0,4226512,0,658913220800.0,0.0,KOSPI
000120,39833,22812344,3569036800,2043986022400.0,0.17,KOSPI
011150,426081,35930773,1009811970,85155932010.0,1.19,KOSPI
011155,0,200000,0,2598000000.0,0.0,KOSPI
001045,0,2260223,0,185790330600.0,0.0,KOSPI
097950,51410,15054186,11053150000,3236649990000.0,0.34,KOSPI
097955,0,1327433,0,174424696200.0,0.0,KOSPI
000480,0,46890490,0,228122233850.0,0.0,KOSPI
000590,0,1154482,0,88895114000.0,0.0,KOSPI
012030,840270,201173933,1756164300,420453519970.0,0.42,KOSPI
005830,6578,65500349,1016301000,10119803920500.0,0.01,KOSPI
016610,12151,42446389,148120690,517421481910.0,0.03,KOSPI
000990,1659785,43504588,300587063500,7878680886800.0,3.82,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,385520,20715621,10948768000,588323636400.0,1.86,KOSPI
015590,278369,47396308,702881725,119675677700.0,0.59,KOSPI
000210,15668,20955884,943213600,1261544216800.0,0.07,KOSPI
000215,0,1686115,0,44682047500.0,0.0,KOSPI
375500,788072,38693623,64779518400,3180615810600.0,2.04,KOSPI
37550L,0,2111951,0,105597550000.0,0.0,KOSPI
37550K,0,2113885,0,56652118000.0,0.0,KOSPI
007340,323879,58510865,14930821900,2697350876500.0,0.55,KOSPI
004840,0,19272364,0,94916392700.0,0.0,KOSPI
155660,0,16000000,0,70640000000.0,0.0,KOSPI
069730,0,14400000,0,80640000000.0,0.0,KOSPI
017860,294333,17759139,5262674040,317533405320.0,1.66,KOSPI
092780,0,13168460,0,65644773100.0,0.0,KOSPI
017940,7675,6860000,716845000,640724000000.0,0.11,KOSPI
365550,3061369,246089000,12628147125,1015117125000.0,1.24,KOSPI
383220,8818,38307075,687804000,2987951850000.0,0.02,KOSPI
007700,0,39114367,0,718530921790.0,0.0,KOSPI
114090,373989,61855670,4386890970,725567009100.0,0.6,KOSPI
078930,0,92915378,0,7145192568200.0,0.0,KOSPI
006360,5102045,85581490,164030746750,2751444903500.0,5.96,KOSPI
001250,292316,82533764,1065491820,300835569780.0,0.35,KOSPI
007070,27559,83607415,753738650,2286662800250.0,0.03,KOSPI
078935,0,1784826,0,102627495000.0,0.0,KOSPI
499790,4500,19830841,206100000,908252517800.0,0.02,KOSPI
012630,69217,59741721,1581608450,1365098324850.0,0.12,KOSPI
039570,13531,25957601,107842070,206882079970.0,0.05,KOSPI
089470,0,31900000,0,143390500000.0,0.0,KOSPI
267270,0,47921897,0,7955034902000.0,0.0,KOSPI
009540,156275,70773116,65791775000,29795481836000.0,0.22,KOSPI
267250,0,78993085,0,22276049970000.0,0.0,KOSPI
443060,421115,44833460,103383732500,11006614430000.0,0.94,KOSPI
071970,4752,33921495,384436800,2744248945500.0,0.01,KOSPI
322000,105310,11200000,21377930000,2273600000000.0,0.94,KOSPI
267260,212067,36047135,248754591000,42283289355000.0,0.59,KOSPI
329180,2951920,104961225,2007305600000,71373633000000.0,2.81,KOSPI
097230,310908,90295344,7010975400,2036160007200.0,0.34,KOSPI
014790,0,37858601,0,112440044970.0,0.0,KOSPI
003580,0,50663505,0,92663550645.0,0.0,KOSPI
204320,525929,46957120,33133527000,2958298560000.0,1.12,KOSPI
060980,0,9078847,0,426705809000.0,0.0,KOSPI
011200,7147884,943237970,146531622000,19336378385000.0,0.76,KOSPI
035000,0,16207644,0,121395253560.0,0.0,KOSPI
002460,0,10150000,0,125860000000.0,0.0,KOSPI
487570,9370,3725927,556578000,221320063800.0,0.25,KOSPI
298050,64634,4479948,14704235000,1019188170000.0,1.44,KOSPI
015360,12420,27250000,204805800,449352500000.0,0.05,KOSPI
294870,125344,65907330,2757568000,1449961260000.0,0.19,KOSPI
175330,57744,188253584,1452261600,4734577637600.0,0.03,KOSPI
204210,0,7826815,0,15927568525.0,0.0,KOSPI
234080,43174,15834554,522405400,191598103400.0,0.27,KOSPI
001060,19920,23285930,596604000,697413603500.0,0.09,KOSPI
001067,0,209973,0,10561641900.0,0.0,KOSPI
001065,0,341951,0,8719750500.0,0.0,KOSPI
096760,0,73924942,0,290525022060.0,0.0,KOSPI
008970,2245061,103766907,3540461197,163640412339.0,2.16,KOSPI
105560,125980,372850455,20156800000,59656072800000.0,0.03,KOSPI
415640,11847,122545548,118825410,1229131846440.0,0.01,KOSPI
432320,0,150764285,0,250871770240.0,0.0,KOSPI
002380,7321,8592896,3931377000,4614385152000.0,0.09,KOSPI
344820,20420,15970512,551340000,431203824000.0,0.13,KOSPI
009070,154333,30000000,828768210,161100000000.0,0.51,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,551046,40152628,3741602340,272636344120.0,1.37,KOSPI
003620,995541,202374912,3738256455,759917794560.0,0.49,KOSPI
016380,34100,100008897,230516000,676060143720.0,0.03,KOSPI
001390,207008,67233030,1082651840,351628746900.0,0.31,KOSPI
001940,0,14176380,0,332436111000.0,0.0,KOSPI
025000,0,4378709,0,226379255300.0,0.0,KOSPI
092230,0,4224646,0,363742020600.0,0.0,KOSPI
000040,0,86375184,0,33254445840.0,0.0,KOSPI
044450,145348,23085880,1594467560,253252103600.0,0.63,KOSPI
030200,1070895,252021685,59755941000,14062810023000.0,0.42,KOSPI
033780,6368,103810456,1197184000,19516365728000.0,0.01,KOSPI
058850,310040,41404450,810754600,108272636750.0,0.75,KOSPI
058860,45809,34802000,126432840,96053520000.0,0.13,KOSPI
093050,0,29240000,0,697374000000.0,0.0,KOSPI
003550,2098838,154221585,248712303000,18275257822500.0,1.36,KOSPI
034220,13067367,500000000,197970610050,7575000000000.0,2.61,KOSPI
051900,94548,15291262,24818850000,4013956275000.0,0.62,KOSPI
051905,0,2096259,0,222622705800.0,0.0,KOSPI
064400,719901,96885948,59895763200,8060910873600.0,0.74,KOSPI
373220,3222768,234000000,1284273048000,93249000000000.0,1.38,KOSPI
003555,0,3011199,0,228550004100.0,0.0,KOSPI
032640,2878233,429828355,45360952080,6774094874800.0,0.67,KOSPI
011070,4461,23667107,3854304000,20448380448000.0,0.02,KOSPI
066570,1841015,162884638,436320555000,38603659206000.0,1.13,KOSPI
066575,0,17181299,0,1431202206700.0,0.0,KOSPI
037560,0,77446865,0,172319274625.0,0.0,KOSPI
051910,25569,70592343,8974719000,24777912393000.0,0.04,KOSPI
051915,0,7688800,0,1304789360000.0,0.0,KOSPI
079550,7935,22000000,7339875000,20350000000000.0,0.04,KOSPI
006260,2009,31200000,1092896000,16972800000000.0,0.01,KOSPI
010120,501452,150000000,140908012000,42150000000000.0,0.33,KOSPI
000680,0,78803016,0,310877898120.0,0.0,KOSPI
229640,6000,30624879,505200000,2578614811800.0,0.02,KOSPI
108320,143580,16264300,8930676000,1011639460000.0,0.88,KOSPI
001120,8347,38760000,383127300,1779084000000.0,0.02,KOSPI
108670,12586,8967670,490224700,349290746500.0,0.14,KOSPI
108675,0,1032330,0,18489030300.0,0.0,KOSPI
383800,275252,76280690,2738757400,758992865500.0,0.36,KOSPI
38380K,0,1465285,0,12396311100.0,0.0,KOSPI
023150,48000,7378526,191760000,29477211370.0,0.65,KOSPI
035420,558043,156873776,113282729000,31845376528000.0,0.36,KOSPI
036570,25613,21544022,7069188000,5946150072000.0,0.12,KOSPI
181710,75179,32753139,3007160000,1310125560000.0,0.23,KOSPI
400760,0,54929275,0,168358227875.0,0.0,KOSPI
005940,1302460,356344369,42785811000,11705912521650.0,0.37,KOSPI
005945,0,18870968,0,488758071200.0,0.0,KOSPI
338100,0,18660000,0,85556100000.0,0.0,KOSPI
034310,44958,36757157,591647280,483724186120.0,0.12,KOSPI
030190,276376,58911527,4123529920,878959982840.0,0.47,KOSPI
008260,117280,28600117,401097600,97812400140.0,0.41,KOSPI
004250,0,36720000,0,125766000000.0,0.0,KOSPI
004255,0,5280000,0,12091200000.0,0.0,KOSPI
456040,31759,8952495,3906357000,1101156885000.0,0.35,KOSPI
010060,259854,18670232,81724083000,5871787964000.0,1.39,KOSPI
178920,115202,29366322,3168055000,807573855000.0,0.39,KOSPI
001340,91219,44973248,551874950,272088150400.0,0.2,KOSPI
005490,20296,79241527,9082460000,35460583332500.0,0.03,KOSPI
010950,332788,112582792,36273892000,12271524328000.0,0.3,KOSPI
010955,0,4021927,0,221205985000.0,0.0,KOSPI
034120,0,18551238,0,260830406280.0,0.0,KOSPI
003080,0,20020000,0,48348300000.0,0.0,KOSPI
005090,25517,14409333,1321780600,746403449400.0,0.18,KOSPI
001380,0,22482071,0,41704241705.0,0.0,KOSPI
004060,41736,20242496,135433320,65686899520.0,0.21,KOSPI
001770,0,1214878,0,18964245580.0,0.0,KOSPI
002360,0,11113373,0,32840017215.0,0.0,KOSPI
009160,0,65370968,0,371960807920.0,0.0,KOSPI
033530,192689,27820961,1676394300,242042360700.0,0.69,KOSPI
123700,89751,15604898,330732435,57504049130.0,0.58,KOSPI
025530,0,14934008,0,55554509760.0,0.0,KOSPI
034730,4553,72502703,2923026000,46546735326000.0,0.01,KOSPI
011790,861198,37868298,122376235800,5381085145800.0,2.27,KOSPI
018670,45568,9257244,11847680000,2406883440000.0,0.49,KOSPI
