sector_id,sector_name,ticker,toss_code,name_ko,market_cap_usd,change_pct,close,analyst,signal
605,암호화폐,MSTR,US19980611001,스트래티지,60782448409,3.48,126.9,BUY,주식 발행 희석 부담
605,암호화폐,COIN,US20210414003,코인베이스,47456348486,4.3,187.19,BUY,비트코인 정체 부담
605,암호화폐,CRCL,NYS0250605001,써클 인터넷 그룹,22318384267,4.9,92.02,BUY,언더퍼폼 유지
605,암호화폐,BMNR,AMX0250605001,비트마인 이머션 테크놀로지스,14923558256,2.82,24.82,BUY,
605,암호화폐,IREN,US20211116005,아이렌,14762142361,6.05,42.22,BUY,실적 부진 전망
605,암호화폐,HUT,US20210615004,허트 8,9809946219,7.47,85.5,BUY,
605,암호화폐,GLXY,NAS0250516003,갤럭시 디지털,8947306874,8.54,24.79,BUY,
605,암호화폐,APLD,US20220413001,어플라이드 디지털,7854635287,7.29,28.85,BUY,
605,암호화폐,WULF,US20211214013,테라울프,7740819203,5.49,16.33,BUY,전력 계약 승인
605,암호화폐,RIOT,US20171019002,라이엇 플랫폼스,7521487215,6.6,21.32,BUY,
605,암호화폐,CIFR,US20210830003,사이퍼 마이닝,6388724284,6.25,16.32,BUY,
605,암호화폐,CORZ,NAS0240124001,코어 사이언티픽,5561608410,4.4,18.03,BUY,
605,암호화폐,BLSH,NYS0250813001,불리쉬,4610747872,4.61,32.02,,거래수익 감소
605,암호화폐,MARA,US20140728001,마라 홀딩스,4328210812,5.72,11.82,BUY,
605,암호화폐,IOND,NAS2607028003,아이오닉 디지털,3147167774,0.66,70.0,,매수의견 개시
605,암호화폐,CLSK,US20200124001,클린스파크,3070485281,6.79,12.74,BUY,
605,암호화폐,BTDR,NAS0230414002,비트디어 테크놀로지스 그룹,2660320211,3.48,11.29,BUY,현금 소진 부담
605,암호화폐,SECZ,NAS0250502001,시큐리타이즈,1038989896,5.98,6.73,BUY,
605,암호화폐,CSHR,NAS0241028006,코인셰어스,789758048,0,5.98,,
605,암호화폐,HIVE,US20210914015,하이브 디지털 테크놀로지스,769947072,5.59,3.02,BUY,
605,암호화폐,BTBT,US20200807001,비트 디지털,545739894,3.97,1.57,,비트코인 회복
605,암호화폐,GEMI,NAS0250911002,제미니 스페이스 스테이션,544423175,10.98,4.65,HOLD,독점 유통 의향서
605,암호화폐,MCGA,NAS0250908003,YORKVILLE ACQUISITION CORP.,426813261,0.1,10.3,,
605,암호화폐,DGXX,US20211115001,디지 파워 X,409126912,1.25,4.05,BUY,
605,암호화폐,CNCK,US20210820003,코인체크 그룹,403650961,2.86,2.16,,
605,암호화폐,CD,NAS0230228002,체인스 디지털 홀딩스,379235351,-3.49,3.32,,
605,암호화폐,BKKT,US20211018004,백트 홀딩스,369469270,5.5,8.63,,
605,암호화폐,SLNH,US20211104022,솔루나 홀딩스,339833594,6.14,1.21,,공동 채굴 계약
605,암호화폐,FUFU,US20211209001,비트푸푸,265555012,-6.92,1.48,BUY,
605,암호화폐,DEFT,NAS0250512003,디파이 테크놀로지스,241140654,-1.89,0.6083,BUY,기관 자금 유입
605,암호화폐,BGIN,NAS0251021003,비긴 블록체인,238101741,-1.43,2.07,,
605,암호화폐,EXOD,AMX0241218003,엑소더스 무브먼트,237610776,23.44,9.69,BUY,
605,암호화폐,AIB,AMX0231110001,AIB 데이터센터,98987937,0,1.3,BUY,
605,암호화폐,ANTA,NAS0250513001,앤트알파 플랫폼 홀딩 컴퍼니,95457264,1.26,4.02,BUY,
605,암호화폐,AIFC,US20190911002,AI 파이낸셜,92394547,-3.22,0.6381,,
605,암호화폐,NCTY,US20041215001,더 나인(ADR),85256397,-21.36,4.38,,투자처 상장 진전
605,암호화폐,FRMM,US20201109002,포럼 마켓츠,79762601,-2.65,5.87,BUY,
605,암호화폐,BTCS,US20210914001,BTCS,77301362,1.36,1.49,,AAVE 차입 부담
605,암호화폐,SDEV,AMX0221116004,스테이블코인 디벨롭먼트,56812473,-7.14,1.04,,
605,암호화폐,STKE,NAS0250909003,솔 스트래터지스,51048760,0,1.29,,
605,암호화폐,SAIH,US20220502003,사이히트,44190640,-2.83,23.31,,
605,암호화폐,BENF,US20211203001,베네피선트,34902054,0.44,2.26,,
605,암호화폐,VIP,US20210915006,벌컨 인프라스트럭처 앤 파워,33430609,0.55,1.82,,
605,암호화폐,BTCT,US20200331004,BTC 디지털,27302945,14.94,2.0,BUY,
605,암호화폐,FLD,US20220207004,폴드 홀딩스,26533134,7.2,0.5153,,
605,암호화폐,AIXC,NAS0221123002,AIxCRYPTO 홀딩스,18993276,-0.01,0.9365,,
