sector_id,sector_name,ticker,toss_code,name_ko,market_cap_usd,change_pct,close,analyst,signal
951,탄소저감,NGVT,US20160516001,인제비티,2672840853,-1.0,77.04,BUY,
951,탄소저감,BW,US20150702002,밥콕 앤 윌콕스 엔터프라이지스,1561930436,-5.23,8.88,BUY,2분기 실적 호조
951,탄소저감,ADUR,NAS0241107001,아두로 클린 테크놀로지스,568022526,-3.35,15.56,BUY,
951,탄소저감,ENGS,NAS0250401001,에너지스 그룹,85087596,3.31,2.81,,
951,탄소저감,LNZA,NAS0230210006,란자테크 글로벌,82255467,0.48,6.32,,
951,탄소저감,SKYQ,NAS0241010011,스카이 쿼리,47594610,6.57,3.73,,
951,탄소저감,BCHT,AMX2602026001,버치테크,36531551,2.88,1.43,,
149,아연,SVM,US20170515001,실버코프 메탈스,2530493629,6.64,12.21,BUY,
149,아연,NEXA,US20171026004,넥사 리소시스,1865674958,5.39,14.86,HOLD,
149,아연,TMQ,US20160908002,트릴로지 메탈스,655832510,2.11,3.88,HOLD,
149,아연,BMM,NAS0260126002,블루 문 메탈스,578675184,-4.31,5.55,BUY,자원 신뢰도 강화
149,아연,XPL,US19940719001,솔리타리오 리소시스,72840295,-1.01,0.7622,,
149,아연,CHNR,NAS0230403001,차이나 내추럴 리소시스,5146475,-3.17,3.97,,
549,원유개발,XOM,US19200325001,엑슨 모빌,628710939103,4.41,159.79,BUY,유가 하락 부담
549,원유개발,CVX,US19210624001,셰브론,368262462036,4.48,194.91,BUY,유가 하락 부담
549,원유개발,SHEL,US20220201008,쉘(ADR),245556625977,1.64,89.95,BUY,
549,원유개발,TTE,US20210611013,토탈에너지스,195655323194,2.48,87.96,BUY,
549,원유개발,COP,US19720630003,코노코필립스,141159960653,4.61,123.03,BUY,
549,원유개발,EQNR,US20180517004,에퀴노르(ADR),97221467639,5.32,40.99,HOLD,
549,원유개발,CNQ,US20000731001,캐나디안 내추럴 리소시스,94080363830,3.82,47.25,HOLD,목표가 상향
549,원유개발,MPC,US20110623001,마라톤 페트롤리움,83665284565,7.42,320.32,BUY,유가 급등 수혜
549,원유개발,E,US19951128001,애니 SpA(ADR),78718949270,2.35,54.87,HOLD,
549,원유개발,SLB,US19620202001,슐럼버거,74917875203,5.28,53.2,BUY,유가 강세 수혜
549,원유개발,EOG,US19891004001,EOG 리소시스,70610363209,5.55,142.22,BUY,유가 강세 수혜
549,원유개발,SU,US19970418001,선코어 에너지,70230389873,4.38,62.73,BUY,
549,원유개발,BKR,US20211207002,베이커 휴즈,61043157223,4.09,64.07,BUY,에너지주 약세
549,원유개발,IMO,US19860716001,임페리얼 오일,60369595055,3.07,128.79,SELL,
549,원유개발,FANG,US20121012001,다이아몬드백 에너지,52607576737,5.81,198.97,BUY,
549,원유개발,CVE,US20091209001,세노버스 에너지,52198260266,4.64,29.56,BUY,
549,원유개발,WDS,US20220602002,우드사이드 에너지 그룹(ADR),42583647203,2.9,23.07,,
549,원유개발,EC,US20080918002,에코페트롤(ADR),34465327401,1.61,17.05,HOLD,
549,원유개발,FTI,US20010614001,테크닙 FMC,27277491220,6.48,74.13,BUY,
549,원유개발,HAL,US19480915001,할리버턴,26544205817,5.49,33.64,BUY,
549,원유개발,EXE,US20210210006,익스팬드 에너지,21473136638,5.08,97.56,BUY,
549,원유개발,PR,US20161012001,퍼미언 리소시스,16861324654,5.36,21.23,BUY,
549,원유개발,OVV,US20200127001,오빈티브,16411300927,7.08,63.56,BUY,
549,원유개발,VNOM,US20161109014,바이퍼 에너지,14648913212,3.8,42.37,BUY,
549,원유개발,APA,US20200609001,APA,13171658561,9.01,41.02,HOLD,
549,원유개발,AR,US20131010002,앤테로 리소시스,10661438962,6.8,37.07,BUY,
549,원유개발,KNTK,US20221024004,키네틱 홀딩스,7978495130,4.25,51.27,BUY,목표가 상향
549,원유개발,VIST,US20190725004,비스타 에너지(ADR),7312709439,3.64,68.36,BUY,8월 자사주 매입
549,원유개발,CHRD,US20201120003,코드 에너지,7177988531,5.46,138.52,BUY,이사 주식 매도
549,원유개발,NOV,US19961029001,노브,6998382766,5.34,20.7,HOLD,
549,원유개발,SM,US19921221001,SM 에너지,6862937199,9.97,31.76,BUY,
549,원유개발,NE,US20210609010,노블,6502655058,6.82,43.55,BUY,
549,원유개발,WFRD,US20210602003,웨더포드 인터내셔널,6218032781,7.0,92.9,BUY,
549,원유개발,MTDR,US20120202002,마타도어 리소시스,6065823921,7.29,52.23,BUY,
549,원유개발,KGS,NYS0230628002,코디악 가스 서비시스,6050587501,2.67,61.5,BUY,전력계약 임박 전망
549,원유개발,MGY,US20180801012,매그놀리아 오일 앤 가스,5937731737,4.46,26.01,BUY,생산 호조와 인수
549,원유개발,RIG,US19930604001,트랜스오션,5869411297,8.75,5.72,HOLD,매수의견 상향
549,원유개발,VAL,US20210503017,발라리스,5465145341,8.59,85.55,HOLD,
549,원유개발,OII,US19751030001,오셔니어링 인터내셔널,4770066415,6.57,51.12,HOLD,
549,원유개발,CRC,US20201028012,캘리포니아 리소시스,4620205101,3.21,53.75,BUY,크림슨 인수 발표
549,원유개발,PAM,US19900918001,팜파 에네르히아(ADR),4475102403,0.42,82.71,BUY,
549,원유개발,SEI,US20170509002,솔라리스 에너지 인프라스트럭처,4433725602,1.1,58.6,BUY,원자력 기술 협력
549,원유개발,CRGY,US20211208002,크레센트 에너지,3819271289,5.53,12.21,BUY,
549,원유개발,PTEN,US19931102001,패터슨 UTI 에너지,3760822787,11.35,10.99,BUY,
549,원유개발,HP,US19630320001,헬머리치 앤 페인,3704340693,12.86,41.87,HOLD,목표가 상향
549,원유개발,ARLP,US20161108001,얼라이언스 리소스 파트너스,3164679988,0.69,24.79,,
549,원유개발,NESR,US20170605001,내셔널 에너지 서비스 리유나이티드,2923908258,23.33,35.79,,2분기 실적 상회
549,원유개발,BTE,NYS0230223001,베이텍스 에너지,2918100471,4.78,4.38,BUY,
549,원유개발,GPOR,US20210518008,걸프포트 에너지,2875591219,3.23,168.01,BUY,
549,원유개발,WTTR,US20170419002,셀렉트 워터 솔루션즈,2798902709,3.26,20.89,BUY,
549,원유개발,SDRL,US20221014005,시드릴,2701344012,8.14,46.76,BUY,매출 가이던스 상향
549,원유개발,TALO,US20180510003,탈로스 에너지,2398755850,8.41,15.59,BUY,
549,원유개발,NOG,US20220217010,노던 오일 앤 가스,2299354341,8.75,23.49,BUY,
549,원유개발,FLOC,NYS0250116001,플로우코 홀딩스,1966824478,2.48,22.33,BUY,특별배당 선언
549,원유개발,INVX,US19971023001,이노벡스 인터내셔널,1963397741,3.81,29.17,BUY,
549,원유개발,XPRO,US20211004017,엑스프로 그룹 홀딩스,1903697271,5.25,17.85,HOLD,
549,원유개발,KRP,US20170203002,킴벨 로열티 파트너스,1716686834,0.73,15.09,,실적 서프라이즈
549,원유개발,VET,US20090908002,버밀리언 에너지,1657888930,5.52,11.46,BUY,
549,원유개발,KOS,US20110511001,코스모스 에너지,1475457460,1.21,2.51,BUY,
549,원유개발,HLX,US19970701002,헬릭스 에너지 솔루션즈 그룹,1413576277,4.17,10.0,,
549,원유개발,AESI,NYS0230308001,아틀라스 에너지 솔루션즈,1407499247,4.53,11.78,BUY,
549,원유개발,VTOL,US20200612004,브리스토우 그룹,1355176216,1.68,46.53,,
549,원유개발,PUMP,US20170316002,프로페트로 홀딩,1347372056,5.74,11.61,BUY,
549,원유개발,RES,US19840611001,RPC,1299935571,5.49,6.15,HOLD,
549,원유개발,TTI,US19900410001,테트라 테크놀로지스,1258945818,1.65,8.65,,
549,원유개발,BH,US19951213001,비글래리 홀딩스 B,1230051685,-0.24,385.62,,
549,원유개발,BH.A,US20180501003,비글래리 홀딩스 A,1230051685,-0.12,1931.5,,
549,원유개발,NBR,US19910228001,네이버스 인더스트리스,1206430177,10.06,89.8,HOLD,
549,원유개발,BORR,US20190731008,보르 드릴링,1186638871,7.77,4.16,BUY,
549,원유개발,NPKI,US19910919001,NPK 인터내셔널,1143537584,0.37,13.53,BUY,
549,원유개발,SBR,US19821217001,사빈 로열티 트러스트,1051810762,0.78,72.77,,배당금 증가
549,원유개발,DEC,NYS0231218001,다이버시파이드 에너지,979261183,3.54,14.34,BUY,목표가 상향
549,원유개발,PDS,US20051107001,프리시전 드릴링,964660307,7.45,81.39,,
549,원유개발,HPK,US20200824001,하이피크 에너지,908945511,10.0,7.92,BUY,실적 예상 상회
549,원유개발,SOC,US20210419016,세이블 오프쇼어,890565432,7.16,5.09,BUY,실적 추정치 하회
549,원유개발,FET,US20120412001,포럼 에너지 테크놀로지스,834048266,5.64,78.42,,
549,원유개발,GFR,NYS0230921001,그린파이어 리소시스,770679304,5.53,6.49,BUY,차입 상환 부담
549,원유개발,REPX,US20210301021,라일리 익스플로레이션 퍼미언,757408534,5.82,36.21,BUY,
549,원유개발,VTS,NYS0230117001,비테스 에너지,664639221,2.22,16.15,BUY,
549,원유개발,OBE,US20220131013,업시디언 에너지,661005762,5.65,10.47,BUY,
549,원유개발,GRNT,US20221025001,그래닛 리지 리소시스,643083944,4.1,5.08,BUY,
549,원유개발,GPRK,US20140207001,지오파크,611406739,2.44,9.66,BUY,
549,원유개발,EGY,US19920731001,발코 에너지,578103606,4.68,5.81,BUY,
549,원유개발,NUAI,US20220105004,뉴 에라 에너지 & 디지털,534326514,1.89,5.38,BUY,
549,원유개발,CLB,NYS0230502001,코어 래브러토리스,520312806,7.76,12.22,,
549,원유개발,WTI,US20050128002,W&T 오프쇼어,517260376,11.37,3.82,BUY,
549,원유개발,SD,US20161004001,샌드리지 에너지,504503272,5.51,14.37,HOLD,
549,원유개발,OIS,US20010208001,오일 스테이츠 인터내셔널,490576619,8.72,8.85,,
549,원유개발,RNGR,US20170810003,레인저 에너지 서비시스,376427661,2.98,16.58,,
549,원유개발,REI,US20130904002,링 에너지,338391432,4.62,1.36,BUY,
549,원유개발,GTE,US20051114001,그랜 티에라 에너지,316718445,-0.11,8.95,HOLD,
549,원유개발,PNRG,US19950818014,프라임에너지 리소시스,297924421,7.25,197.67,SELL,
549,원유개발,SND,US20161104003,스마트 샌드,194117414,1.55,4.59,,
549,원유개발,KGEI,NAS0231011006,콜리브리 글로벌 에너지,181847696,2.36,5.21,,
549,원유개발,EPSN,US20190219001,엡실론 에너지,172561490,1.93,5.82,,
549,원유개발,AMPY,US20190807002,앰플리파이 에너지,166236054,3.23,4.16,,예상 웃돈 실적
549,원유개발,TUSK,US20161014001,매머드 에너지 서비시스,163003158,-0.88,3.36,,가이던스 상향
549,원유개발,PED,US20130911001,페데브코,140887379,5.18,11.16,,
549,원유개발,EPM,US19960411001,에볼루션 페트롤리엄,130815583,2.19,3.73,BUY,
549,원유개발,NCSM,US20170424001,NCS 멀티스테이지 홀딩스,125206250,5.7,50.47,,
549,원유개발,SJT,US19801024002,산 후안 베이슨 로열티 트러스트,117812306,2.77,2.6,,
549,원유개발,EP,US20220308002,엠파이어 페트롤리엄,111316175,-1.43,2.76,,
549,원유개발,NRT,US19960329002,노스 유러피언 오일 로열티 트러스트,80894976,3.18,9.09,,
549,원유개발,DTI,US20211229006,드릴링 툴스 인터내셔널,80369830,0,2.28,,공구임대 부진
549,원유개발,PROP,NAS0231228002,프레리 오퍼레이팅,78045815,1.96,0.815,BUY,
549,원유개발,GEOS,US19971121001,지오스페이스 테크놀로지스,75604004,-3.76,5.63,,
549,원유개발,BSIN,US19900326054,빅 스카이 인더스트리얼,63249765,0,1.21,BUY,
549,원유개발,CRT,US19920227001,크로스 팀버스 로열티 트러스트,60184854,-1.29,9.91,,
549,원유개발,PVL,US20180914005,퍼미언빌 로열티 트러스트,57037738,1.16,1.75,,
549,원유개발,VOC,US20110505004,VOC 에너지 트러스트,51802535,4.26,3.18,,
549,원유개발,MIND,US19941219001,마인드 테크놀로지,46130131,-1.18,5.02,,
549,원유개발,INDO,US20191219003,인도네시아 에너지,43043712,4.29,2.92,,
549,원유개발,AGIG,US20020118001,아번디아 글로벌 임팩트 그룹,36611220,5.47,0.8754,BUY,
549,원유개발,BATL,US20200220001,바탈리언 오일,28818286,7.63,1.41,,
549,원유개발,PRT,US20180501005,펌록 로열티 트러스트,27104746,0,2.23,,
549,원유개발,EONR,US20220404005,EON 리소시스,24177515,2.46,0.4962,,
549,원유개발,MXC,US19970305001,멕스코 에너지,19038999,1.72,9.47,,
549,원유개발,BRN,US19840907022,반웰 인더스트리스,14094734,-1.84,0.962,,
549,원유개발,TPET,AMX0230418002,트리오 페트롤리엄,10349153,10.98,0.2597,,
549,원유개발,MARPS,US20190131001,마린 페트롤리엄 트러스트,9611193,0.42,4.83,,
549,원유개발,MTR,US19791015001,메사 로열티 트러스트,5324987,-0.35,2.85,,
549,원유개발,RCON,US20090731001,레콘 테크놀로지,3214328,0,0.0355,,
421,원유정제,XOM,US19200325001,엑슨 모빌,628710939103,4.41,159.79,BUY,유가 하락 부담
421,원유정제,CVX,US19210624001,셰브론,368262462036,4.48,194.91,BUY,유가 하락 부담
421,원유정제,TTE,US20210611013,토탈에너지스,195655323194,2.48,87.96,BUY,
421,원유정제,PBR,US20000810002,페트로브라스(ADR),110465428035,2.06,18.33,BUY,국제유가 급등
421,원유정제,PBR,US20031007004,페트로브라스 우선주(ADR),110465428035,2.37,16.44,BUY,국제유가 급등
421,원유정제,BP,US19700323001,BP(ADR),108861032386,3.0,42.88,BUY,가스전 매각 합의
421,원유정제,VLO,US19970801002,발레로 에너지,85813013235,5.58,314.95,BUY,에너지주 강세
421,원유정제,MPC,US20110623001,마라톤 페트롤리움,83665284565,7.42,320.32,BUY,유가 급등 수혜
