sector_id,sector_name,ticker,toss_code,name_ko,market_cap_usd,change_pct,close,analyst,signal
89,IT솔루션구축,DELL,US20181228002,델 테크놀로지스,322043243002,11.98,567.29,BUY,채권 발행 부담
89,IT솔루션구축,IBM,US19490128001,IBM,220428862742,3.96,243.29,BUY,기술주 약세 부담
89,IT솔루션구축,NOW,US20120629001,서비스나우,135581276878,1.04,132.53,BUY,
89,IT솔루션구축,HPE,US20151102003,휴렛 패커드 엔터프라이즈,77536518926,12.44,62.09,BUY,
89,IT솔루션구축,GRMN,US20211207005,가민,52482691999,4.25,282.67,HOLD,
89,IT솔루션구축,OKTA,US20170404001,옥타,29906902905,-2.75,166.41,BUY,AI 신원 수요 확대
89,IT솔루션구축,CTSH,US19980619001,코그니전트 테크놀로지 솔루션즈,26264017035,2.85,59.98,BUY,
89,IT솔루션구축,FICO,US19870731001,페어 아이작,20743548647,2.57,985.39,BUY,
89,IT솔루션구축,SNX,US20031125002,TD 시넥스,20428078856,5.35,269.21,BUY,
89,IT솔루션구축,CDW,US20130627001,CDW,17823488351,7.85,153.79,BUY,
89,IT솔루션구축,WIT,US20001019001,위프로(ADR),16517622873,1.2,1.69,SELL,
89,IT솔루션구축,LDOS,US20131001003,레이도스 홀딩스,16253871037,-0.53,128.86,HOLD,
89,IT솔루션구축,DT,US20190731006,다이나트레이스,14857157971,-0.68,51.07,BUY,중립의견 하향
89,IT솔루션구축,CACI,US19790330001,CACI 인터내셔널,13787277975,-0.46,621.17,BUY,
89,IT솔루션구축,TRMB,US19900701001,트림블,13250971268,1.43,57.65,BUY,
89,IT솔루션구축,GIB,US19981007001,CGI,12596169369,1.67,70.21,HOLD,
89,IT솔루션구축,HUBS,US20141009007,허브스팟,11145090148,0.8,225.33,HOLD,목표가 상향
89,IT솔루션구축,GTLB,US20211013002,깃랩,7878413407,-0.66,46.99,HOLD,
89,IT솔루션구축,GDS,US20161102001,GDS 홀딩스(ADR),6408651635,-0.77,30.82,BUY,
89,IT솔루션구축,NOVT,US20160512002,노밴타,6213623987,1.96,146.73,BUY,
89,IT솔루션구축,GLBE,US20210510004,글로벌 E,6129435356,1.89,37.19,BUY,
89,IT솔루션구축,INGM,NYS0241024001,인그램 마이크로 홀딩,6081190810,4.47,27.55,BUY,
89,IT솔루션구축,QLYS,US20120928001,퀄리스,5588261244,-7.04,150.19,HOLD,핵심사업 압박
89,IT솔루션구축,SAIC,US20131001005,사이언스 애플리케이션 인터내셔널,5393530080,0.89,129.9,HOLD,
89,IT솔루션구축,VRNS,US20140228001,바로니스 시스템즈,5224980460,-0.92,45.08,BUY,
89,IT솔루션구축,RGTI,US20210422015,리게티 컴퓨팅,5058799860,0.73,15.27,BUY,3년 상용화 전망
89,IT솔루션구축,PSN,US20190507002,파슨스,4899132934,-0.28,45.75,BUY,
89,IT솔루션구축,BOX,US20150122001,박스,4680240915,-1.08,33.75,BUY,내부자 매도 부담
89,IT솔루션구축,KBR,US20061116002,KBR,4594139516,0.38,36.59,BUY,
89,IT솔루션구축,BDC,US19931124001,벨던,4499235603,6.17,122.26,BUY,
89,IT솔루션구축,VNT,US20201009011,본티어,4225404529,2.91,32.17,BUY,
89,IT솔루션구축,ITRI,US19931104001,아이트론,4095332438,-0.1,93.46,BUY,
89,IT솔루션구축,QTWO,US20140319004,Q2 홀딩스,3761015408,0.93,60.89,BUY,비중확대 의견
89,IT솔루션구축,FRSH,US20210921006,프레시웍스,3096435244,0,11.87,BUY,
89,IT솔루션구축,BRZE,US20211116002,브레이즈,2755508247,-1.36,23.93,,
89,IT솔루션구축,TDC,US20070912001,테라데이타,2543909574,1.75,27.84,HOLD,
89,IT솔루션구축,APPN,US20170522001,애피안,2439805147,2.0,34.75,HOLD,
89,IT솔루션구축,PLUS,US19961115001,이플러스,2295702917,4.5,91.97,,
89,IT솔루션구축,CNXN,US20161024001,PC 커넥션,2083947308,4.04,85.93,,
89,IT솔루션구축,ALKT,US20210413001,알카미 테크놀로지,2037857186,7.61,20.51,BUY,
89,IT솔루션구축,FORTY,US19971020001,포뮬러 시스템즈 1985(ADR),1977728572,-4.95,122.61,,
89,IT솔루션구축,INOD,US19930810002,이노데이터,1825653225,0.24,53.24,BUY,
89,IT솔루션구축,VNET,US20110421002,브이넷 그룹(ADR),1815925493,-0.78,6.33,BUY,
89,IT솔루션구축,DXC,US20170403001,DXC 테크놀로지,1763561280,3.17,11.39,HOLD,
89,IT솔루션구축,MGRT,NAS0250716003,메가 포춘 컴퍼니,1659252942,-0.23,120.42,,
89,IT솔루션구축,CNXC,US20201201002,콘센트릭스,1647126111,4.52,28.22,BUY,
89,IT솔루션구축,AMPL,US20210927001,앰플리튜드,1556105253,1.12,12.6,BUY,
89,IT솔루션구축,BBAI,US20211208001,빅베어 AI 홀딩스,1350334660,1.77,2.87,,
89,IT솔루션구축,EFOR,US19920922001,에버포스,1245710671,3.55,31.47,HOLD,
89,IT솔루션구축,SCSC,US19940318001,스캔소스,1118279595,4.75,58.17,HOLD,
89,IT솔루션구축,TUYA,US20210317016,투야(ADR),1116082301,-1.1,1.8,BUY,
89,IT솔루션구축,SIFY,US19991019003,시피 테크놀로지스(ADR),1027616762,-2.89,13.78,,
89,IT솔루션구축,QMCO,US20200203005,퀀텀,907408852,2.39,23.58,BUY,
89,IT솔루션구축,SABR,US20140417001,세이버,859439532,1.88,2.17,HOLD,
89,IT솔루션구축,BKSY,US20210910002,블랙스카이 테크놀로지,849000181,-0.67,20.61,BUY,광학 위성 공급
89,IT솔루션구축,NABL,US20210720010,N 에이블,729013884,0,3.86,HOLD,
89,IT솔루션구축,CASS,US19960102002,캐스 인포메이션 시스템즈,705204557,0.09,55.13,BUY,
89,IT솔루션구축,GDYN,US20200306001,그리드 다이내믹스 홀딩스,635081072,1.92,7.98,BUY,
89,IT솔루션구축,NTGR,US20030731001,넷기어,570088029,5.91,22.22,BUY,
89,IT솔루션구축,VRRM,US20181018004,베라 모빌리티,554612873,-3.29,3.53,HOLD,
89,IT솔루션구축,HKD,US20220715002,AMTD 디지털(ADR),534155120,-0.59,1.69,,
89,IT솔루션구축,CLMB,US20221031003,클라임 글로벌 솔루션즈,501298962,2.31,27.49,BUY,
89,IT솔루션구축,IBEX,US20200806004,아이벡스,494650986,6.6,39.72,,
89,IT솔루션구축,AIOT,US20191003002,파워플리트,395877689,1.36,2.99,BUY,
89,IT솔루션구축,CINT,US20211109003,CI&T,393025618,5.9,3.23,BUY,
89,IT솔루션구축,ALLT,US20061116001,앨럿,365373621,0.54,7.51,BUY,
89,IT솔루션구축,GOGO,US20130621001,고고,350886682,1.16,2.62,HOLD,
89,IT솔루션구축,RCMT,US19950818016,RCM 테크놀로지스,278110530,2.61,40.14,,
89,IT솔루션구축,TSSI,NAS0241114004,TSS,251657674,0.11,8.93,BUY,
89,IT솔루션구축,CNDT,US20191223001,컨듀언트,245667777,-0.63,1.57,,
89,IT솔루션구축,III,US20070212001,인포메이션 서비시스 그룹,245401225,2.37,5.19,,
89,IT솔루션구축,LTRX,US20000804004,렌트로닉스,236275898,3.36,5.23,BUY,
89,IT솔루션구축,TRAK,US20131029001,리퍼지트랙,180509565,1.39,8.0,,
89,IT솔루션구축,UIS,US19840531001,유니시스,175688057,0.41,2.42,,
89,IT솔루션구축,ZENA,NAS0241001010,제나테크,139516898,-3.18,1.52,BUY,농업 드론 서비스 확대
89,IT솔루션구축,WYY,US19980519001,와이드포인트,107057305,1.12,10.83,BUY,
89,IT솔루션구축,ATGL,NAS0231031002,알파 테크놀로지 그룹,98752856,-11.67,5.3,,
89,IT솔루션구축,MHH,US20080919001,메스테크 디지털,89593764,0.13,7.47,,
89,IT솔루션구축,CSPI,US19820129001,CSP,78107484,2.32,7.93,,
89,IT솔루션구축,INSG,US20161109011,인시고,70264378,3.97,4.45,,
89,IT솔루션구축,TTEC,US19960801001,TTEC 홀딩스,62591808,-0.79,1.26,HOLD,
89,IT솔루션구축,MLGO,NAS0221213007,마이크로알고,45635249,-0.54,3.65,,
89,IT솔루션구축,PHUN,US20181228001,펀웨어,41325337,0.99,2.04,HOLD,
89,IT솔루션구축,CLPS,US20180523001,CLPS,31923597,-2.8,1.04,,
89,IT솔루션구축,ATCH,US20210310009,아틀라스클리어 홀딩스,27355341,-0.99,0.1802,BUY,
89,IT솔루션구축,NXPL,US20220121004,넥스트플랫,24630533,-0.88,9.0,BUY,
89,IT솔루션구축,HKIT,NAS0230331004,하이텍 글로벌,22744305,-3.56,2.44,,
89,IT솔루션구축,ANY,US20140707001,스피어 3D,22105276,7.09,2.72,,
89,IT솔루션구축,PDC,NAS0230725002,PERPETUALS.COM LTD SPON ADS EACH REP 5 ORD SHS (POST SPLIT),20115864,7.74,3.2,,
89,IT솔루션구축,FUSE,NAS0251023001,퓨즈머신스,17500299,-0.15,0.603,,
89,IT솔루션구축,HPAI,US20211206010,헬포트 AI,11291541,-1.1,0.2967,,
89,IT솔루션구축,GLE,NAS0240920002,글로벌 엔진 그룹 홀딩,9544699,22.51,0.565,,
89,IT솔루션구축,DTSS,US20181219001,데이터시,7154695,-3.65,0.66,,
951,탄소저감,NGVT,US20160516001,인제비티,2307272539,3.4,69.41,BUY,
951,탄소저감,BW,US20150702002,밥콕 앤 윌콕스 엔터프라이지스,1237670347,10.74,7.94,BUY,
951,탄소저감,ADUR,NAS0241107001,아두로 클린 테크놀로지스,457909901,-0.85,12.86,BUY,
951,탄소저감,ENGS,NAS0250401001,에너지스 그룹,157076738,0.69,2.92,,
951,탄소저감,LNZA,NAS0230210006,란자테크 글로벌,76947024,3.91,6.11,,
951,탄소저감,BCHT,AMX2602026001,버치테크,34979091,3.76,1.38,,
951,탄소저감,SKYQ,NAS0241010011,스카이 쿼리,28172196,-2.51,3.11,,
213,백화점,DDS,US19890623001,딜라즈,9749505691,4.2,650.57,,
213,백화점,M,US19920205001,메이시스,5352920946,7.71,22.08,HOLD,
213,백화점,KSS,US19920101001,콜스,1903163761,2.62,17.23,HOLD,
17,전자부품,APH,US19911108001,암페놀,197849480663,4.57,83.92,BUY,
17,전자부품,ETN,US19481201001,이튼,158878234414,3.96,425.37,BUY,
17,전자부품,TEL,US20070614002,TE 커넥티비티,59229810626,3.58,211.96,BUY,목표가 상향
17,전자부품,CLS,US19980630001,셀레스티카,41004662913,6.56,346.55,BUY,
17,전자부품,FLEX,US19870928001,플렉스,39890270978,7.19,115.78,BUY,
17,전자부품,SANM,US19930414001,산미나,10894435566,6.24,216.0,BUY,
17,전자부품,ARW,US19790226001,애로우 일렉트로닉스,10862817693,6.92,228.2,HOLD,
17,전자부품,LFUS,US19911201001,리틀휴즈,10497995998,4.67,432.71,BUY,
17,전자부품,AVT,US20180508001,애브넷,7628614278,7.16,99.63,HOLD,
17,전자부품,PLXS,US19860205001,플렉서스,6579993881,3.4,255.34,BUY,
