sector_id,sector_name,ticker,toss_code,name_ko,market_cap_usd,change_pct,close,analyst,signal
613,대마초,TRLV,NYS2606010002,트루리브 카나비스,1754422968,2.42,9.3,BUY,
613,대마초,CRON,US20180227002,크로노스 그룹,1115950101,2.67,3.08,,
613,대마초,TLRY,US20180718006,틸레이 브랜즈,604061573,8.14,4.78,HOLD,
613,대마초,CGC,US20201116001,캐노피 그로스,404125151,5.03,1.0,HOLD,
613,대마초,SNDL,US20190731003,SNDL,303953375,6.56,1.3,,
613,대마초,VFF,US20190221001,빌리지 팜스 인터내셔널,289671480,2.53,2.43,BUY,실적 예상치 상회
613,대마초,HITI,US20210602002,하이 타이드,203030844,1.74,2.34,,
613,대마초,ACB,US20210525001,오로라 캐너비스,188086397,20.42,3.48,,
613,대마초,OGI,US20190521002,오개니그램 홀딩스,148315084,17.14,1.23,,
613,대마초,ISPR,NAS0230404001,아이스파이어 테크놀로지,96758031,3.57,1.74,BUY,
613,대마초,INCR,US20210901002,인터큐어,57052253,0,0.96,,
613,대마초,AGFY,US20210125001,RYTHM INC,47884755,-4.34,20.95,,
613,대마초,FLGC,US20210330004,제로스택 코퍼레이션,26323717,12.0,1.68,,
613,대마초,YCBD,US20190501008,CBDMD,5961973,3.36,0.585,,
613,대마초,AKAN,NAS0230309002,어칸다,2718802,3.99,5.21,,
613,대마초,XXII,US20210816009,22ND 센추리 그룹,1506380,1.15,4.4,,
613,대마초,GNLN,US20190417011,그린레인 홀딩스,1235204,1.03,1.96,,
613,대마초,IMCC,NAS0221117002,IM 캐너비스,811775,1.77,0.1323,,전환사채 희석 부담
45,렌터카,CAR,US19681202001,에이비스 버짓 그룹,4913109285,1.48,140.66,HOLD,
45,렌터카,HTZ,US20211109010,허츠 글로벌 홀딩스,758239836,15.57,2.45,HOLD,숏 스퀴즈 부각
419,알루미늄,AA,US19510611001,알코아,13671856115,4.95,54.08,BUY,
419,알루미늄,CENX,US19960329001,센추리 알루미늄,5153190152,0.79,52.29,,UBS 매수의견
419,알루미늄,CSTM,US20130523001,콘스텔리움,4013666589,1.8,29.91,BUY,
419,알루미늄,KALU,US20060707001,카이저 알루미늄,3069289445,3.36,193.39,HOLD,
419,알루미늄,RYZ,US20140804003,라이어슨 홀딩,1458090694,-1.07,27.7,,
419,알루미늄,TG,US19890705001,트레데가,293825236,-5.73,7.9,,
177,반도체패키징,ASX,US20180501002,ASE 테크놀로지 홀딩(ADR),84309375409,2.82,38.65,BUY,
177,반도체패키징,AMKR,US19980501001,앰코 테크놀로지,13180231954,2.7,54.3,HOLD,중국사업부 매각검토
177,반도체패키징,IMOS,US20010619001,칩모스 테크놀로지스(ADR),1863001935,11.74,59.28,,2분기 흑자전환
707,로봇,EMR,US19530423001,에머슨 일렉트릭,88828682826,3.57,164.38,BUY,
707,로봇,TER,US20181127001,테라다인,57273595076,3.96,379.56,BUY,
707,로봇,ROK,US19560829001,로크웰 오토메이션,48494518358,2.71,447.0,BUY,
707,로봇,SYM,US20220608002,심보틱,24340869710,3.94,41.69,HOLD,
707,로봇,CGNX,US19890720001,코그넥스,10863605933,-2.27,62.9,BUY,
707,로봇,SSII,NAS0250425006,SS 이노베이션스 인터내셔널,753038559,-3.73,3.61,BUY,
707,로봇,KE,US20141104003,킴볼 일렉트로닉스,606640446,0.36,25.23,BUY,
707,로봇,SERV,NAS0240418004,서브 로보틱스,428047754,-0.41,4.9,BUY,목표가 하향
707,로봇,RR,NAS0231114007,리치텍 로보틱스,386229796,1.75,1.74,,
707,로봇,MCRP,AMX0250307001,마이크로폴리스 홀딩,44458600,-7.87,1.17,BUY,
707,로봇,BOSC,US19960402001,BOS 베터 온라인 솔루션즈,31478052,1.12,4.5,BUY,신규고객 수주
707,로봇,KSCP,US20220127003,나이트스코프,29312048,3.45,1.5,,
707,로봇,EXYN,NAS2605015002,엑신 테크놀로지스,17318624,18.43,2.57,BUY,
707,로봇,KITT,US20220913003,노티커스 로보틱스,5873273,0.85,1.18,,
351,수산물,TWG,NAS0240415006,탑 웰스 그룹 홀딩스,92550252,-2.04,1.44,,
351,수산물,AQB,US20170119001,아쿠아바운티 테크놀로지스,7075584,8.76,1.49,,
351,수산물,MGN,NAS0250926004,메건 홀딩스,4714936,-14.02,0.1092,,
351,수산물,NCRA,US20220811004,노세라,4394669,19.51,2.45,,
171,반도체부품소재,COHR,US19871002001,코히런트,63827866197,1.05,328.57,BUY,광학 수요 부각
171,반도체부품소재,Q,NYS0251103004,큐니티 일렉트로닉스,28206691772,2.88,138.24,BUY,
171,반도체부품소재,ENTG,US20000711002,인테그리스,22110020835,4.16,150.21,BUY,
171,반도체부품소재,DD,US20190603005,듀폰,19180162898,2.08,144.49,BUY,
171,반도체부품소재,SOLS,NAS0251030004,솔스티스 어드밴스드 머터리얼즈,9614169611,1.31,61.11,BUY,
171,반도체부품소재,FORM,US20030612001,폼팩터,8816036529,7.65,121.07,BUY,
171,반도체부품소재,VSH,US19840124001,비샤이 인터테크놀로지,5100224575,0.45,33.29,BUY,
171,반도체부품소재,AXTI,US19980521001,AXT,4845262409,-0.04,73.78,BUY,
171,반도체부품소재,ROG,US19800317004,로저스,2302254618,5.18,135.06,BUY,
171,반도체부품소재,PLAB,US19870310001,포트로닉스,1897970655,2.84,32.99,BUY,
171,반도체부품소재,POET,US20220314008,포엣 테크놀로지스,1482427344,0.35,8.59,,
171,반도체부품소재,ALMU,NAS0250327001,앨루마,316837955,5.45,18.19,BUY,
171,반도체부품소재,ASYS,US19840907006,암테크 시스템즈,264729882,2.05,15.4,,
329,조선기자재,CIX,US19980306001,콤프엑스 인터내셔널,374820884,3.96,31.48,,
329,조선기자재,NL,US19881223001,NL 인더스트리스,308616173,1.75,6.4,,
173,반도체장비,ASML,US19950315001,ASML 홀딩(ADR),668087834047,3.8,1799.38,BUY,AI수요 부각
173,반도체장비,AMAT,US19721012001,어플라이드 머티리얼즈,415948020059,0.67,525.61,BUY,목표가 상향
173,반도체장비,LRCX,US19840504001,램 리서치,384705074347,1.64,311.41,BUY,목표주가 상향
173,반도체장비,KLAC,US19801008001,KLA,252677889252,4.01,200.47,BUY,목표가 상향
173,반도체장비,TER,US20181127001,테라다인,57273595076,3.96,379.56,BUY,
173,반도체장비,CLS,US19980630001,셀레스티카,39807848563,-1.34,310.38,BUY,AI 확장 기반 강화
173,반도체장비,ONTO,US20191028002,온투 이노베이션,14346272891,9.76,319.79,BUY,
173,반도체장비,NVMI,US20000411003,노바,12280519444,2.9,395.95,BUY,
