sector_id,sector_name,ticker,toss_code,name_ko,market_cap_usd,change_pct,close,analyst,signal
149,아연,SVM,US20170515001,실버코프 메탈스,2445975303,8.68,12.15,BUY,자사주 매입 갱신
149,아연,NEXA,US20171026004,넥사 리소시스,1582319959,6.95,12.92,HOLD,
149,아연,BMM,NAS0260126002,블루 문 메탈스,549681228,0.19,5.31,BUY,
149,아연,TMQ,US20160908002,트릴로지 메탈스,532595100,3.85,3.24,HOLD,
149,아연,XPL,US19940719001,솔리타리오 리소시스,55916315,3.33,0.617,,
149,아연,CHNR,NAS0230403001,차이나 내추럴 리소시스,4610100,2.96,3.82,,
439,콩,CRESY,US19970319001,크레수드(ADR),751150910,6.74,12.83,,실적·배당안 부각
439,콩,COOT,US20201210002,오스트레일리안 오일시즈 홀딩스,21245837,0.61,0.4628,,
417,구리,CGAU,US20210415010,센테라 골드,4237110863,3.79,22.75,,
417,구리,ERO,US20210615012,에로 코퍼,3329979444,3.1,33.28,BUY,
417,구리,TGB,US20041004001,타세코 마인스,2876468198,5.41,8.38,,
417,구리,FOIL,NYS2608012001,론디안왓슨 에너지 테크(ADR),1432032696,1.38,19.87,,
417,구리,IE,US20220623006,아이반호 일렉트릭,1411418255,6.04,9.48,,
417,구리,ASM,US19920626002,아비노 실버 앤 골드 마인스,1002919590,5.36,6.29,BUY,
417,구리,NAK,US20041104001,노던 다이너스티 미네랄스,689389654,2.42,1.27,,
417,구리,TMQ,US20160908002,트릴로지 메탈스,532595100,3.85,3.24,HOLD,
417,구리,WRN,US20060518001,웨스턴 코퍼 앤 골드,502566511,7.11,2.41,,
956,양자컴퓨터,IONQ,US20211001008,아이온큐,14475953374,9.5,40.34,BUY,국채 수익률 부담
956,양자컴퓨터,QNT,NAS2606004007,퀀티넘,13544528680,4.79,54.5,BUY,
956,양자컴퓨터,RGTI,US20210422015,리게티 컴퓨팅,4882324006,8.11,15.99,BUY,
956,양자컴퓨터,INFQ,NAS0250707002,인플렉션,2861863603,7.94,13.86,BUY,
956,양자컴퓨터,IQMX,NAS0250602008,IQM 퀀텀 컴퓨터스(ADR),2421929115,-5.25,8.84,,
956,양자컴퓨터,QUBT,US20210715012,퀀텀 컴퓨팅,1790924253,5.5,8.44,BUY,
956,양자컴퓨터,PSQL,NAS0260128001,파스칼 홀딩,1564249826,6.17,7.91,BUY,
956,양자컴퓨터,HQ,AMX0221121001,호라이즌 퀀텀 홀딩스,691732324,-0.37,13.51,,
956,양자컴퓨터,XNDU,NAS0250519002,제너두 퀀텀 테크놀로지스,412839423,2.13,7.66,,
956,양자컴퓨터,QTEX,US20210714007,큐트렉스 퀀텀,54969103,5.02,0.8702,,
553,종합반도체,SKHYV,NAS2607010002,SK하이닉스(ADR),1260594647538,4.64,182.99,BUY,인텔과 생산 협상
553,종합반도체,MU,US19890516001,마이크론 테크놀로지,1034967625461,5.5,977.5,BUY,메모리 업황 강세
553,종합반도체,INTC,US19711013001,인텔,528201677791,7.67,108.8,HOLD,파운드리 확대 기대
553,종합반도체,SNDK,NAS0250224006,샌디스크,220112755460,6.21,1614.39,BUY,
553,종합반도체,ADI,US19790403001,아날로그 디바이스,173508905319,0.17,362.65,BUY,
553,종합반도체,MCHP,US19930326002,마이크로칩 테크놀로지,39133547873,1.77,70.82,BUY,
553,종합반도체,ON,US20150407001,온 세미컨덕터,25643922945,2.55,68.3,HOLD,AI 성장 전망
553,종합반도체,MTSI,US20120315001,메이컴 테크놀로지 솔루션즈 홀딩스,19015612509,4.52,263.14,BUY,
553,종합반도체,SWKS,US19840907014,스카이웍스 솔루션즈,12737779646,6.69,91.32,HOLD,
553,종합반도체,QRVO,US20150105001,코보,9944395663,4.86,119.51,HOLD,
553,종합반도체,DIOD,US19920317002,다이오즈,4073255940,1.52,90.79,BUY,
553,종합반도체,MX,US20110311001,매그나칩 세미컨덕터,100385435,1.08,2.81,,
683,배터리소재,ALB,US20100510001,알버말,14894225740,5.1,115.05,BUY,
683,배터리소재,TE,US20210708009,T1 에너지,1191205643,5.13,4.3,BUY,
683,배터리소재,LZM,US20211213006,라이프존 메탈스,325440124,5.19,3.85,BUY,
683,배터리소재,ABAT,NAS0230921001,아메리칸 배터리 테크놀로지,298951266,5.66,2.24,BUY,
683,배터리소재,IONR,US20220629003,아이어니어(ADR),249647825,0.31,3.28,,
683,배터리소재,NVX,US20220201006,노보닉스(ADR),73278342,2.02,3.03,,
683,배터리소재,FEAM,US20220315003,5E 어드밴스드 머티리얼스,72265796,17.05,2.06,,
683,배터리소재,KNDI,US20061227002,칸디 테크놀로지스 그룹,57979840,-6.1,0.5482,,
683,배터리소재,ELBM,US20220427003,일렉트라 배터리 머티리얼스,56559335,2.92,0.5503,,니켈 정련 진전
683,배터리소재,STI,US20220502002,솔리디언 테크놀로지,55147395,0.31,6.57,,
683,배터리소재,EPOW,US20220815001,선라이즈 뉴 에너지,17428534,-2.24,0.2661,,
683,배터리소재,SDST,US20210304004,스타더스트 파워,2292608,57.64,0.2516,HOLD,상장폐지 경고
177,반도체패키징,ASX,US20180501002,ASE 테크놀로지 홀딩(ADR),82530281197,5.38,39.99,BUY,
177,반도체패키징,AMKR,US19980501001,앰코 테크놀로지,11372329314,3.61,47.95,HOLD,
177,반도체패키징,IMOS,US20010619001,칩모스 테크놀로지스(ADR),1895197066,0.62,55.09,,
79,스마트폰부품,MU,US19890516001,마이크론 테크놀로지,1034967625461,5.5,977.5,BUY,메모리 업황 강세
79,스마트폰부품,QCOM,US19911213001,퀄컴,191954374479,2.09,188.71,HOLD,
79,스마트폰부품,GLW,US19450521001,코닝,122816442281,2.52,147.8,BUY,광통신주 강세
79,스마트폰부품,TTMI,US20000921001,TTM 테크놀로지스,11878113288,0.68,114.77,,
